schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B048-Q020,1,a02fe5a3-8336-4749-8b93-f43d0a82948a,L11,7d3f306f-3e56-4739-9aa5-957d40a0870b,L11-S06,,CORRECT_SENTENCE,Le contrat est un document précis. Quelle phrase négative conserve correctement l’article défini ?,fr-FR,Je n’ai pas de contrat.,Je n’ai pas un contrat.,Je n’ai pas le contrat.,Je n’as pas le contrat.,fr-FR,C,"پاسخ درست گزینهٔ C یعنی «Je n’ai pas le contrat.» است. در نفی معمول، article نامعین «un/une/des» به «de» تبدیل می‌شود و پیش از واکه به «d’» می‌رسد. در تصحیح تقابلی مانند «Pas une moto, un scooter» article نامعین می‌تواند حفظ شود؛ article معین «le/la/les» نیز در نفی حفظ می‌شود. اسم در سؤال با article معین معرفی شده و همان مرجع مشخص باید در پاسخ منفی حفظ شود. پس article معین به «de» تبدیل نمی‌شود و پاسخ «Je n’ai pas le contrat.» مناسب است.",گزینهٔ «Je n’ai pas de contrat.» نادرست است، چون سؤال یک مرجع معرفه را با «le/la» مطرح کرده و در نفی باید همان article حفظ شود. گزینهٔ درست «Je n’ai pas le contrat.» این پیوستگی مرجع را نگه می‌دارد.,گزینهٔ «Je n’ai pas un contrat.» نادرست است، چون سؤال یک مرجع معرفه را با «le/la» مطرح کرده و در نفی باید همان article حفظ شود. گزینهٔ درست «Je n’ai pas le contrat.» این پیوستگی مرجع را نگه می‌دارد.,این گزینه درست است؛ «Je n’ai pas le contrat.» article معینِ مرجع مشخص را زیر نفی حفظ می‌کند و آن را بی‌دلیل به «de» تبدیل نمی‌کند.,گزینهٔ «Je n’as pas le contrat.» نادرست است، چون سؤال یک مرجع معرفه را با «le/la» مطرح کرده و در نفی باید همان article حفظ شود. گزینهٔ درست «Je n’ai pas le contrat.» این پیوستگی مرجع را نگه می‌دارد.,fr-FR,7ca5785f-348f-510c-9695-f10372701e42,75b60a31-3ec9-5b8d-937c-235d476f1d2f,,6f94b587-856a-5a0f-b093-445db57c9f1b,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 11; printed p. 50; PDF p. 52; Stage1 L11-S06,chatgpt-qb-runner-v1.0,,TAG001,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B048-Q021,1,a02fe5a3-8336-4749-8b93-f43d0a82948a,L11,7d3f306f-3e56-4739-9aa5-957d40a0870b,L11-S06,,CORRECT_SENTENCE,"Dans une négation standard, quelle phrase traite correctement le groupe indéfini pluriel ?",fr-FR,Ils n’ont pas de questions à poser.,Ils n’ont pas des questions à poser.,Ils n’ont de pas questions à poser.,Ils n’avons pas de questions à poser.,fr-FR,A,"پاسخ درست گزینهٔ A یعنی «Ils n’ont pas de questions à poser.» است. در نفی معمول، article نامعین «un/une/des» به «de» تبدیل می‌شود و پیش از واکه به «d’» می‌رسد. در تصحیح تقابلی مانند «Pas une moto, un scooter» article نامعین می‌تواند حفظ شود؛ article معین «le/la/les» نیز در نفی حفظ می‌شود. گروه اسمی در حالت مثبت با «des» یا یک جمع نامعین آمده است؛ در نفی معمول باید به «de» تبدیل شود. گزینهٔ «Ils n’ont pas de questions à poser.» این تبدیل را بدون تغییر مرجع انجام می‌دهد.",این گزینه درست است؛ «Ils n’ont pas de questions à poser.» article نامعین را در نفی استاندارد به «de» تبدیل می‌کند و مرجع جمله را بدون معرفه‌کردن حفظ می‌کند.,گزینهٔ «Ils n’ont pas des questions à poser.» نادرست است. اگرچه «de/d’» جزء قاعده است، این گزینه در صرف فعل، جایگاه اجزا یا الیژن با اسم بعدی خطا دارد. پاسخ درست «Ils n’ont pas de questions à poser.» است و معنای مرجع اصلی را حفظ می‌کند.,گزینهٔ «Ils n’ont de pas questions à poser.» نادرست است. ترتیب نفی، صرف فعل یا شکل «de/d’» با ساخت استاندارد سازگار نیست. پاسخ درست «Ils n’ont pas de questions à poser.» است و معنای مرجع اصلی را حفظ می‌کند.,گزینهٔ «Ils n’avons pas de questions à poser.» نادرست است. اگرچه «de/d’» جزء قاعده است، این گزینه در صرف فعل، جایگاه اجزا یا الیژن با اسم بعدی خطا دارد. پاسخ درست «Ils n’ont pas de questions à poser.» است و معنای مرجع اصلی را حفظ می‌کند.,fr-FR,,7ca5785f-348f-510c-9695-f10372701e42,6f94b587-856a-5a0f-b093-445db57c9f1b,75b60a31-3ec9-5b8d-937c-235d476f1d2f,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 11; printed p. 50; PDF p. 52; Stage1 L11-S06,chatgpt-qb-runner-v1.0,,TAG001,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B048-Q022,1,a02fe5a3-8336-4749-8b93-f43d0a82948a,L11,7d3f306f-3e56-4739-9aa5-957d40a0870b,L11-S06,,CORRECT_SENTENCE,"Dans une rectification (« ce n’est pas X mais Y »), quelle formulation brève conserve correctement le contraste ?",fr-FR,"Pas d’erreur, une précision.","Pas l’erreur, la précision.","Pas de l’erreur, une précision.","Pas une erreur, une précision.",fr-FR,D,"پاسخ درست گزینهٔ D یعنی «Pas une erreur, une précision.» است. در نفی معمول، article نامعین «un/une/des» به «de» تبدیل می‌شود و پیش از واکه به «d’» می‌رسد. در تصحیح تقابلی مانند «Pas une moto, un scooter» article نامعین می‌تواند حفظ شود؛ article معین «le/la/les» نیز در نفی حفظ می‌شود. بافت، نبودنِ مطلق را نمی‌گوید؛ نوعِ چیز را تصحیح می‌کند. در این الگوی تقابلی article نامعین حفظ می‌شود، مانند «Pas une moto, un scooter»؛ بنابراین «Pas une erreur, une précision.» پاسخ درست است.","گزینهٔ «Pas d’erreur, une précision.» نادرست است، چون بافت «تصحیح نوع» است، نه نفی سادهٔ وجود. در این ساخت article نامعین حفظ می‌شود و ساخت موردنظر به «Pas une erreur, une précision.» می‌رسد.","گزینهٔ «Pas l’erreur, la précision.» نادرست است، چون بافت «تصحیح نوع» است، نه نفی سادهٔ وجود. در این ساخت article نامعین حفظ می‌شود و ساخت موردنظر به «Pas une erreur, une précision.» می‌رسد.","گزینهٔ «Pas de l’erreur, une précision.» نادرست است، چون بافت «تصحیح نوع» است، نه نفی سادهٔ وجود. در این ساخت article نامعین حفظ می‌شود و ساخت موردنظر به «Pas une erreur, une précision.» می‌رسد.","این گزینه درست است؛ «Pas une erreur, une précision.» تصحیح تقابلی را نشان می‌دهد و article نامعین را مطابق مثال «Pas une moto, un scooter» حفظ می‌کند.",fr-FR,7ca5785f-348f-510c-9695-f10372701e42,75b60a31-3ec9-5b8d-937c-235d476f1d2f,6f94b587-856a-5a0f-b093-445db57c9f1b,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 11; printed p. 50; PDF p. 52; Stage1 L11-S06,chatgpt-qb-runner-v1.0,,TAG001,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B048-Q023,1,a02fe5a3-8336-4749-8b93-f43d0a82948a,L11,f02cdde5-524e-4d25-ae5c-c1c508cc5499,L11-S01,,INCORRECT_SENTENCE,"Dans cette série au présent, quelle phrase attribue à « avoir » une forme qui ne correspond pas au sujet ?",fr-FR,J’ai une réservation.,Vous ont une réservation.,Nous avons une réservation.,Elles ont une réservation.,fr-FR,B,"در این سؤال باید جملهٔ نادرست را پیدا کنیم؛ انتخاب درست برای پاسخ، گزینهٔ B یعنی «Vous ont une réservation.» است. در زمان حال، فعل «avoir» به صورت j’ai, tu as, il/elle/on a, nous avons, vous avez, ils/elles ont صرف می‌شود و انتخاب شکل فعل باید دقیقاً با فاعل هماهنگ باشد. در «Vous ont une réservation»، فاعل «Vous» با «ont» ناسازگار است؛ صورت درست «Vous avez une réservation» است. سه جملهٔ دیگر صرف مناسبِ فاعل خود را دارند.",این گزینه پاسخ سؤال نیست، چون جملهٔ «J’ai une réservation.» از نظر ساخت دستوری قابل قبول است. خطای هدف در گزینهٔ B قرار دارد؛ در «Vous ont une réservation»، فاعل «Vous» با «ont» ناسازگار است؛ صورت درست «Vous avez une réservation» است. سه جملهٔ دیگر صرف مناسبِ فاعل خود را دارند.,این گزینه انتخاب درست برای سؤال است، چون جملهٔ «Vous ont une réservation.» همان موردِ ناسازگار با قاعدهٔ این ساخت است. سایر گزینه‌ها در بافت خود ساخت قابل قبول دارند.,این گزینه پاسخ سؤال نیست، چون جملهٔ «Nous avons une réservation.» از نظر ساخت دستوری قابل قبول است. خطای هدف در گزینهٔ B قرار دارد؛ در «Vous ont une réservation»، فاعل «Vous» با «ont» ناسازگار است؛ صورت درست «Vous avez une réservation» است. سه جملهٔ دیگر صرف مناسبِ فاعل خود را دارند.,این گزینه پاسخ سؤال نیست، چون جملهٔ «Elles ont une réservation.» از نظر ساخت دستوری قابل قبول است. خطای هدف در گزینهٔ B قرار دارد؛ در «Vous ont une réservation»، فاعل «Vous» با «ont» ناسازگار است؛ صورت درست «Vous avez une réservation» است. سه جملهٔ دیگر صرف مناسبِ فاعل خود را دارند.,fr-FR,abb68123-fe43-5448-abef-932f96b84efa,,93cb014a-ad34-53cb-b6cf-8107327fc554,422ed223-ab60-5741-bbf2-1347030942a7,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 11; printed p. 48; PDF p. 50; Stage1 L11-S01,chatgpt-qb-runner-v1.0,,TAG001,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B048-Q024,1,a02fe5a3-8336-4749-8b93-f43d0a82948a,L11,ba5c0ee7-791f-4e68-8eae-b280aa06fbd0,L11-S02,,INCORRECT_SENTENCE,Quelle phrase exprime l’âge de façon incorrecte ?,fr-FR,Mon frère a trente et un ans.,Mes parents ont soixante ans.,Ma sœur est vingt-neuf ans.,J’ai trente-six ans.,fr-FR,C,در این سؤال باید جملهٔ نادرست را پیدا کنیم؛ انتخاب درست برای پاسخ، گزینهٔ C یعنی «Ma sœur est vingt-neuf ans.» است. برای بیان سن در فرانسوی از ساخت «avoir + عدد + ans/mois» استفاده می‌شود؛ بنابراین سن عددی با «être» ساخته نمی‌شود، هرچند برای صفتی مثل «jeune» از «être» استفاده می‌کنیم. «Ma sœur est vingt-neuf ans» برای سن عددی نادرست است؛ در این ساخت باید «Ma sœur a vingt-neuf ans» گفت و سه گزینهٔ دیگر الگوی «avoir + âge» را درست به‌کار می‌برند.,این گزینه پاسخ سؤال نیست، چون جملهٔ «Mon frère a trente et un ans.» از نظر ساخت دستوری قابل قبول است. خطای هدف در گزینهٔ C قرار دارد؛ «Ma sœur est vingt-neuf ans» برای سن عددی نادرست است؛ در این ساخت باید «Ma sœur a vingt-neuf ans» گفت و سه گزینهٔ دیگر الگوی «avoir + âge» را درست به‌کار می‌برند.,این گزینه پاسخ سؤال نیست، چون جملهٔ «Mes parents ont soixante ans.» از نظر ساخت دستوری قابل قبول است. خطای هدف در گزینهٔ C قرار دارد؛ «Ma sœur est vingt-neuf ans» برای سن عددی نادرست است؛ در این ساخت باید «Ma sœur a vingt-neuf ans» گفت و سه گزینهٔ دیگر الگوی «avoir + âge» را درست به‌کار می‌برند.,این گزینه انتخاب درست برای سؤال است، چون جملهٔ «Ma sœur est vingt-neuf ans.» همان موردِ ناسازگار با قاعدهٔ این ساخت است. سایر گزینه‌ها در بافت خود ساخت قابل قبول دارند.,این گزینه پاسخ سؤال نیست، چون جملهٔ «J’ai trente-six ans.» از نظر ساخت دستوری قابل قبول است. خطای هدف در گزینهٔ C قرار دارد؛ «Ma sœur est vingt-neuf ans» برای سن عددی نادرست است؛ در این ساخت باید «Ma sœur a vingt-neuf ans» گفت و سه گزینهٔ دیگر الگوی «avoir + âge» را درست به‌کار می‌برند.,fr-FR,2ccc8b0a-1850-5685-b068-75ef50fa1b1c,c903f03c-3c18-5e77-ab69-7f709b10df72,,bf0797a0-9895-50ea-84ec-149e42d29f97,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 11; printed p. 48; PDF p. 50; Stage1 L11-S02,chatgpt-qb-runner-v1.0,,TAG001,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B048-Q025,1,a02fe5a3-8336-4749-8b93-f43d0a82948a,L11,c0efa701-3565-4361-8c0a-725c466f0635,L11-S03,,INCORRECT_SENTENCE,Une seule phrase emploie incorrectement « avoir » pour une sensation ou un besoin. Laquelle ?,fr-FR,"Après le sport, nous sommes soif.","Après le sport, nous avons soif.",Il a besoin de repos.,Tu as peur de l’orage.,fr-FR,A,"در این سؤال باید جملهٔ نادرست را پیدا کنیم؛ انتخاب درست برای پاسخ، گزینهٔ A یعنی «Après le sport, nous sommes soif.» است. حالت‌هایی مانند faim, froid, chaud, soif, sommeil و peur و نیز نیازهایی مثل besoin de با «avoir» ساخته می‌شوند. این اسم‌ها در این ساخت معمولاً بدون article می‌آیند و شدت با «très» بیان می‌شود؛ با «besoin»، برای تأکید «vraiment besoin» به‌کار می‌رود. «Après le sport, nous sommes soif» نادرست است، چون «soif» با «avoir» می‌آید؛ صورت درست «nous avons soif» است و عبارت‌های «avoir besoin de» و «avoir peur de» نیز در همین ساخت آمده‌اند.","این گزینه انتخاب درست برای سؤال است، چون جملهٔ «Après le sport, nous sommes soif.» همان موردِ ناسازگار با قاعدهٔ این ساخت است. سایر گزینه‌ها در بافت خود ساخت قابل قبول دارند.","این گزینه پاسخ سؤال نیست، چون جملهٔ «Après le sport, nous avons soif.» از نظر ساخت دستوری قابل قبول است. خطای هدف در گزینهٔ A قرار دارد؛ «Après le sport, nous sommes soif» نادرست است، چون «soif» با «avoir» می‌آید؛ صورت درست «nous avons soif» است و عبارت‌های «avoir besoin de» و «avoir peur de» نیز در همین ساخت آمده‌اند.","این گزینه پاسخ سؤال نیست، چون جملهٔ «Il a besoin de repos.» از نظر ساخت دستوری قابل قبول است. خطای هدف در گزینهٔ A قرار دارد؛ «Après le sport, nous sommes soif» نادرست است، چون «soif» با «avoir» می‌آید؛ صورت درست «nous avons soif» است و عبارت‌های «avoir besoin de» و «avoir peur de» نیز در همین ساخت آمده‌اند.","این گزینه پاسخ سؤال نیست، چون جملهٔ «Tu as peur de l’orage.» از نظر ساخت دستوری قابل قبول است. خطای هدف در گزینهٔ A قرار دارد؛ «Après le sport, nous sommes soif» نادرست است، چون «soif» با «avoir» می‌آید؛ صورت درست «nous avons soif» است و عبارت‌های «avoir besoin de» و «avoir peur de» نیز در همین ساخت آمده‌اند.",fr-FR,,fc8236c0-2494-540f-a668-f91159a74391,1347d3f1-debd-5185-9c62-9ea91964fce9,ba69b7e5-f23a-5b38-9f7c-cfc94aedebef,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 11; printed p. 48; PDF p. 50; Stage1 L11-S03,chatgpt-qb-runner-v1.0,,TAG001,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B048-Q026,1,a02fe5a3-8336-4749-8b93-f43d0a82948a,L11,224a9f05-eed1-4723-9c9b-c985ec49398e,L11-S04,,INCORRECT_SENTENCE,"Dans ces descriptions physiques, quelle phrase contient une erreur de déterminant ?",fr-FR,Nora a les yeux foncés.,Paul a les cheveux longs.,Lina a les yeux clairs.,Nora a le yeux foncés.,fr-FR,D,در این سؤال باید جملهٔ نادرست را پیدا کنیم؛ انتخاب درست برای پاسخ، گزینهٔ D یعنی «Nora a le yeux foncés.» است. برای توصیف ویژگی جسمانی، الگوی «avoir + article défini + nom + adjectif» را می‌دهد، مانند «avoir les yeux bleus». وقتی صفت پیش از اسم قرار می‌گیرد، الگوی نامعین ممکن است به‌کار رود، مانند «un petit nez». در الگوی جسمانی، «yeux» جمع است و باید با article جمع «les» بیاید؛ بنابراین «Nora a le yeux foncés» غلط و «Nora a les yeux foncés» درست است.,این گزینه پاسخ سؤال نیست، چون جملهٔ «Nora a les yeux foncés.» از نظر ساخت دستوری قابل قبول است. خطای هدف در گزینهٔ D قرار دارد؛ در الگوی جسمانی، «yeux» جمع است و باید با article جمع «les» بیاید؛ بنابراین «Nora a le yeux foncés» غلط و «Nora a les yeux foncés» درست است.,این گزینه پاسخ سؤال نیست، چون جملهٔ «Paul a les cheveux longs.» از نظر ساخت دستوری قابل قبول است. خطای هدف در گزینهٔ D قرار دارد؛ در الگوی جسمانی، «yeux» جمع است و باید با article جمع «les» بیاید؛ بنابراین «Nora a le yeux foncés» غلط و «Nora a les yeux foncés» درست است.,این گزینه پاسخ سؤال نیست، چون جملهٔ «Lina a les yeux clairs.» از نظر ساخت دستوری قابل قبول است. خطای هدف در گزینهٔ D قرار دارد؛ در الگوی جسمانی، «yeux» جمع است و باید با article جمع «les» بیاید؛ بنابراین «Nora a le yeux foncés» غلط و «Nora a les yeux foncés» درست است.,این گزینه انتخاب درست برای سؤال است، چون جملهٔ «Nora a le yeux foncés.» همان موردِ ناسازگار با قاعدهٔ این ساخت است. سایر گزینه‌ها در بافت خود ساخت قابل قبول دارند.,fr-FR,58aede27-3c97-570c-b658-a2e17ac601cb,98bbb9f3-40fa-5ac5-9105-d10a1c1a3a8f,a2f471de-c694-576a-bdf1-62a9248da772,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 11; printed p. 50; PDF p. 52; Stage1 L11-S04,chatgpt-qb-runner-v1.0,,TAG001,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B048-Q027,1,a02fe5a3-8336-4749-8b93-f43d0a82948a,L11,b8c73313-81f9-459c-84cd-96f8df05f750,L11-S05,,ERROR_LOCATION,"Dans « J’ai besoin à dormir », quel segment faut-il corriger ?",fr-FR,J’ai,à,besoin,dormir,fr-FR,B,La locution est « avoir besoin de + infinitif ».,« j’ai » est la bonne forme de « avoir ».,Il faut remplacer « à » par « de ».,« besoin » appartient à la locution « avoir besoin de ».,L’infinitif est possible après la préposition correcte.,fr-FR,94f9acf1-6605-5221-880d-1eac731a773c,,afbcbd96-9daa-5538-a465-9399e1f92a48,d4718199-04df-52ba-8f92-0f06b1c1b355,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 11; printed p. 48; PDF p. 50; Stage1 L11-S05,chatgpt-qb-runner-v1.0,,TAG001,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B048-Q028,1,a02fe5a3-8336-4749-8b93-f43d0a82948a,L11,f02cdde5-524e-4d25-ae5c-c1c508cc5499,L11-S01,,ERROR_LOCATION,"Dans « Elles avez un rendez-vous à neuf heures », où se trouve l’erreur de conjugaison ?",fr-FR,Elles,un rendez-vous,avez,à neuf heures,fr-FR,C,"در این سؤال باید محل خطا را مشخص کنیم؛ پاسخ درست گزینهٔ C یعنی بخش «avez» است. در زمان حال، فعل «avoir» به صورت j’ai, tu as, il/elle/on a, nous avons, vous avez, ils/elles ont صرف می‌شود و انتخاب شکل فعل باید دقیقاً با فاعل هماهنگ باشد. فاعل «Elles» سوم‌شخص جمع است و «avoir» برای آن «ont» می‌شود؛ پس بخش «avez» محل خطاست و باید با «ont» جایگزین شود.",این بخش محل خطا نیست. «Elles» در جمله با قاعدهٔ این ساخت سازگار است؛ بخشی که باید عوض شود گزینهٔ C است. فاعل «Elles» سوم‌شخص جمع است و «avoir» برای آن «ont» می‌شود؛ پس بخش «avez» محل خطاست و باید با «ont» جایگزین شود.,این بخش محل خطا نیست. «un rendez-vous» در جمله با قاعدهٔ این ساخت سازگار است؛ بخشی که باید عوض شود گزینهٔ C است. فاعل «Elles» سوم‌شخص جمع است و «avoir» برای آن «ont» می‌شود؛ پس بخش «avez» محل خطاست و باید با «ont» جایگزین شود.,این گزینه محل خطا را درست مشخص می‌کند. بخش «avez» با قاعدهٔ این ساخت سازگار نیست و با اصلاح آن، جمله به ساخت موردنظر برمی‌گردد.,این بخش محل خطا نیست. «à neuf heures» در جمله با قاعدهٔ این ساخت سازگار است؛ بخشی که باید عوض شود گزینهٔ C است. فاعل «Elles» سوم‌شخص جمع است و «avoir» برای آن «ont» می‌شود؛ پس بخش «avez» محل خطاست و باید با «ont» جایگزین شود.,fr-FR,93cb014a-ad34-53cb-b6cf-8107327fc554,422ed223-ab60-5741-bbf2-1347030942a7,,abb68123-fe43-5448-abef-932f96b84efa,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 11; printed p. 48; PDF p. 50; Stage1 L11-S01,chatgpt-qb-runner-v1.0,,TAG001,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B048-Q029,1,a02fe5a3-8336-4749-8b93-f43d0a82948a,L11,ba5c0ee7-791f-4e68-8eae-b280aa06fbd0,L11-S02,,CONJUGATION,Choisissez la bonne forme de « avoir » : « Mes cousins ___ vingt ans. »,fr-FR,ont,sont,a,avez,fr-FR,A,پاسخ درست گزینهٔ A یعنی «ont» است. برای بیان سن در فرانسوی از ساخت «avoir + عدد + ans/mois» استفاده می‌شود؛ بنابراین سن عددی با «être» ساخته نمی‌شود، هرچند برای صفتی مثل «jeune» از «être» استفاده می‌کنیم. برای سنِ «Mes cousins» باید «avoir» به صورت سوم‌شخص جمع صرف شود؛ بنابراین «Mes cousins ont vingt ans» و گزینهٔ «ont» درست است.,این گزینه درست است؛ «ont» سن را با «avoir» و شکل صرفی مناسب فاعل می‌سازد، نه با «être».,گزینهٔ «sont» نادرست است. برای سن باید از «avoir» استفاده شود و شکل فعل نیز با فاعل هماهنگ باشد. پاسخ درست در این بافت «ont» است، نه این گزینه.,گزینهٔ «a» نادرست است. برای سن باید از «avoir» استفاده شود و شکل فعل نیز با فاعل هماهنگ باشد. پاسخ درست در این بافت «ont» است، نه این گزینه.,گزینهٔ «avez» نادرست است. برای سن باید از «avoir» استفاده شود و شکل فعل نیز با فاعل هماهنگ باشد. پاسخ درست در این بافت «ont» است، نه این گزینه.,fr-FR,,bf0797a0-9895-50ea-84ec-149e42d29f97,c903f03c-3c18-5e77-ab69-7f709b10df72,2ccc8b0a-1850-5685-b068-75ef50fa1b1c,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 11; printed p. 48; PDF p. 50; Stage1 L11-S02,chatgpt-qb-runner-v1.0,,TAG001,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B048-Q030,1,a02fe5a3-8336-4749-8b93-f43d0a82948a,L11,c0efa701-3565-4361-8c0a-725c466f0635,L11-S03,,CONJUGATION,"Choisissez la forme correcte : « Après le trajet, elle ___ très faim. »",fr-FR,est,ont,as,a,fr-FR,D,"پاسخ درست گزینهٔ D یعنی «a» است. حالت‌هایی مانند faim, froid, chaud, soif, sommeil و peur و نیز نیازهایی مثل besoin de با «avoir» ساخته می‌شوند. این اسم‌ها در این ساخت معمولاً بدون article می‌آیند و شدت با «très» بیان می‌شود؛ با «besoin»، برای تأکید «vraiment besoin» به‌کار می‌رود. «faim» یک sensation است که با «avoir» ساخته می‌شود. فاعل «elle» سوم‌شخص مفرد است؛ در نتیجه جملهٔ درست «elle a très faim» است.",گزینهٔ «est» نادرست است، چون ساختِ احساس یا نیاز باید با «avoir» و شکل صرفی مناسب فاعل ساخته شود. پاسخ به‌درستی «a» است.,گزینهٔ «ont» نادرست است، چون ساختِ احساس یا نیاز باید با «avoir» و شکل صرفی مناسب فاعل ساخته شود. پاسخ به‌درستی «a» است.,گزینهٔ «as» نادرست است، چون ساختِ احساس یا نیاز باید با «avoir» و شکل صرفی مناسب فاعل ساخته شود. پاسخ به‌درستی «a» است.,این گزینه درست است؛ «a» ساخت احساس/نیاز را با «avoir» و شکل صرفی درست می‌سازد و با ساخت موردنظر هماهنگ است.,fr-FR,fc8236c0-2494-540f-a668-f91159a74391,1347d3f1-debd-5185-9c62-9ea91964fce9,ba69b7e5-f23a-5b38-9f7c-cfc94aedebef,,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 11; printed p. 48; PDF p. 50; Stage1 L11-S03,chatgpt-qb-runner-v1.0,,TAG001,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
