schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B025-Q024,1,99f46643-99ba-428d-bdaf-193d018572cc,L05,f02aa4a8-5693-4cc2-bf13-49d11a8dfe21,L05-S03,,ERROR_LOCATION,"Le stem impose la construction de profession sans article. Dans « Clara [1: est] [2: une] [3: vétérinaire] [4: aujourd’hui] », quel segment faut-il supprimer pour obtenir ce modèle ?",fr-FR,[1: est],[3: vétérinaire],[4: aujourd’hui],[2: une],fr-FR,D,در این سؤال باید محل خطا را مشخص کنیم؛ گزینهٔ D یعنی «[2: une]» همان قطعهٔ هدف برای اصلاح است. Stem حرفهٔ خنثیِ Clara را بدون article می‌خواهد؛ در عبارت شماره‌گذاری‌شده باید قطعهٔ «[2: une]» حذف شود تا «Clara est vétérinaire» به‌دست آید. قاعدهٔ آموزشی: وقتی حرفه، ملیت یا دین فقط به‌صورت ویژگی بعد از «être» بیان شود، معمولاً article نمی‌آید. اگر حرفه با یک داوری کیفی مانند «excellent / très bon» توصیف شود، article ظاهر می‌شود؛ اما مشخص‌کردنِ تخصص یا دستهٔ حرفه‌ای می‌تواند همچنان بدون article بماند. دام رایج، یکسان دیدنِ «تخصص/دستهٔ حرفه‌ای» و «ارزیابی کیفی» است؛ اولی می‌تواند بدون article بماند، دومی در این ساخت article می‌گیرد. مرجع: قاعده ۵، زیرموضوع L05-S03، صفحهٔ چاپی ۳۴، PDF صفحهٔ ۳۶.,این گزینه پاسخِ سؤال نیست: قطعهٔ «[1: est]» منشأ خطای هدف نیست؛ تغییر یا حذف آن، قاعدهٔ article مورد سؤال را اصلاح نمی‌کند.,این گزینه پاسخِ سؤال نیست: قطعهٔ «[3: vétérinaire]» منشأ خطای هدف نیست؛ تغییر یا حذف آن، قاعدهٔ article مورد سؤال را اصلاح نمی‌کند.,این گزینه پاسخِ سؤال نیست: قطعهٔ «[4: aujourd’hui]» منشأ خطای هدف نیست؛ تغییر یا حذف آن، قاعدهٔ article مورد سؤال را اصلاح نمی‌کند.,این گزینه پاسخِ درستِ این نوع سؤال است: Stem حرفهٔ خنثیِ Clara را بدون article می‌خواهد؛ در عبارت شماره‌گذاری‌شده باید قطعهٔ «[2: une]» حذف شود تا «Clara est vétérinaire» به‌دست آید.,fr-FR,ecd77677-4c8b-59ba-b750-fa7c3886c036,9b484e05-7b4b-5f01-b45f-1cb2e2c72ec3,ee55b8af-f3ef-525d-806b-a3b48b29d618,,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 5; printed p. 34; PDF p. 36; Stage1 L05-S03,chatgpt-qb-runner-v1.0,,TAG033,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B025-Q025,1,99f46643-99ba-428d-bdaf-193d018572cc,L05,f02aa4a8-5693-4cc2-bf13-49d11a8dfe21,L05-S03,,ERROR_LOCATION,"Sans professeur déjà identifié, le contexte porte un jugement qualitatif : « Malik [1: est] [2: le] [3: professeur] [4: exceptionnel] ». Quel segment doit être remplacé par « un » ?",fr-FR,[2: le],[1: est],[3: professeur],[4: exceptionnel],fr-FR,A,در این سؤال باید محل خطا را مشخص کنیم؛ گزینهٔ A یعنی «[2: le]» همان قطعهٔ هدف برای اصلاح است. هیچ professeur مشخصی از قبل معرفی نشده و «exceptionnel» داوری کیفی است؛ پس «le» باید به article نامعین «un» تبدیل شود. قاعدهٔ آموزشی: وقتی حرفه، ملیت یا دین فقط به‌صورت ویژگی بعد از «être» بیان شود، معمولاً article نمی‌آید. اگر حرفه با یک داوری کیفی مانند «excellent / très bon» توصیف شود، article ظاهر می‌شود؛ اما مشخص‌کردنِ تخصص یا دستهٔ حرفه‌ای می‌تواند همچنان بدون article بماند. دام رایج، یکسان دیدنِ «تخصص/دستهٔ حرفه‌ای» و «ارزیابی کیفی» است؛ اولی می‌تواند بدون article بماند، دومی در این ساخت article می‌گیرد. مرجع: قاعده ۵، زیرموضوع L05-S03، صفحهٔ چاپی ۳۴، PDF صفحهٔ ۳۶.,این گزینه پاسخِ درستِ این نوع سؤال است: هیچ professeur مشخصی از قبل معرفی نشده و «exceptionnel» داوری کیفی است؛ پس «le» باید به article نامعین «un» تبدیل شود.,این گزینه پاسخِ سؤال نیست: قطعهٔ «[1: est]» منشأ خطای هدف نیست؛ تغییر یا حذف آن، قاعدهٔ article مورد سؤال را اصلاح نمی‌کند.,این گزینه پاسخِ سؤال نیست: قطعهٔ «[3: professeur]» منشأ خطای هدف نیست؛ تغییر یا حذف آن، قاعدهٔ article مورد سؤال را اصلاح نمی‌کند.,این گزینه پاسخِ سؤال نیست: قطعهٔ «[4: exceptionnel]» منشأ خطای هدف نیست؛ تغییر یا حذف آن، قاعدهٔ article مورد سؤال را اصلاح نمی‌کند.,fr-FR,,ecd77677-4c8b-59ba-b750-fa7c3886c036,9b484e05-7b4b-5f01-b45f-1cb2e2c72ec3,ee55b8af-f3ef-525d-806b-a3b48b29d618,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 5; printed p. 34; PDF p. 36; Stage1 L05-S03,chatgpt-qb-runner-v1.0,,TAG033,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B025-Q026,1,99f46643-99ba-428d-bdaf-193d018572cc,L05,f02aa4a8-5693-4cc2-bf13-49d11a8dfe21,L05-S03,,ERROR_LOCATION,"Dans « Julie est [1: très bonne architecte] [2: dans son équipe] [3: depuis trois ans] [4: à Lyon] », le contexte évalue sa qualité professionnelle. Quel segment doit recevoir un article devant lui pour corriger la phrase ?",fr-FR,[2: dans son équipe],[1: très bonne architecte],[3: depuis trois ans],[4: à Lyon],fr-FR,B,در این سؤال باید محل خطا را مشخص کنیم؛ گزینهٔ B یعنی «[1: très bonne architecte]» همان قطعهٔ هدف برای اصلاح است. «très bonne» کیفیت حرفه‌ای Julie را ارزیابی می‌کند؛ بنابراین خودِ گروه «très bonne architecte» باید article بگیرد و به «une très bonne architecte» تبدیل شود. قاعدهٔ آموزشی: وقتی حرفه، ملیت یا دین فقط به‌صورت ویژگی بعد از «être» بیان شود، معمولاً article نمی‌آید. اگر حرفه با یک داوری کیفی مانند «excellent / très bon» توصیف شود، article ظاهر می‌شود؛ اما مشخص‌کردنِ تخصص یا دستهٔ حرفه‌ای می‌تواند همچنان بدون article بماند. دام رایج، یکسان دیدنِ «تخصص/دستهٔ حرفه‌ای» و «ارزیابی کیفی» است؛ اولی می‌تواند بدون article بماند، دومی در این ساخت article می‌گیرد. مرجع: قاعده ۵، زیرموضوع L05-S03، صفحهٔ چاپی ۳۴، PDF صفحهٔ ۳۶.,این گزینه پاسخِ سؤال نیست: قطعهٔ «[2: dans son équipe]» منشأ خطای هدف نیست؛ تغییر یا حذف آن، قاعدهٔ article مورد سؤال را اصلاح نمی‌کند.,این گزینه پاسخِ درستِ این نوع سؤال است: «très bonne» کیفیت حرفه‌ای Julie را ارزیابی می‌کند؛ بنابراین خودِ گروه «très bonne architecte» باید article بگیرد و به «une très bonne architecte» تبدیل شود.,این گزینه پاسخِ سؤال نیست: قطعهٔ «[3: depuis trois ans]» منشأ خطای هدف نیست؛ تغییر یا حذف آن، قاعدهٔ article مورد سؤال را اصلاح نمی‌کند.,این گزینه پاسخِ سؤال نیست: قطعهٔ «[4: à Lyon]» منشأ خطای هدف نیست؛ تغییر یا حذف آن، قاعدهٔ article مورد سؤال را اصلاح نمی‌کند.,fr-FR,ecd77677-4c8b-59ba-b750-fa7c3886c036,,9b484e05-7b4b-5f01-b45f-1cb2e2c72ec3,ee55b8af-f3ef-525d-806b-a3b48b29d618,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 5; printed p. 34; PDF p. 36; Stage1 L05-S03,chatgpt-qb-runner-v1.0,,TAG033,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B025-Q027,1,99f46643-99ba-428d-bdaf-193d018572cc,L05,84f75c42-d9c4-458e-8f6c-0203d4e6f8e6,L05-S04,,REWRITE_EQUIV,On veut présenter la relation « Paul est mon voisin » avec une structure d’identification. Quelle réécriture convient ?,fr-FR,Il est mon voisin.,Ce sont mon voisin.,C’est mon voisin.,Il est voisin.,fr-FR,C,پاسخ درست گزینهٔ C است: «C’est mon voisin.». «mon voisin» اسم تعیین‌شده با possessif است؛ اگر رابطهٔ Paul را با ساخت معرفی قاعده بازنویسی کنیم، «C’est mon voisin» لازم است. قاعدهٔ آموزشی: برای معرفی با یک اسمِ تعیین‌شده، «c’est + nom déterminé» به‌کار می‌رود؛ برای توصیف با صفت یا بیانِ سادهٔ حرفه، «il/elle est + adjectif/profession» می‌آید و حرفهٔ خنثی article نمی‌گیرد. دام رایج این است که فقط به فعل «être» نگاه کنیم و نوعِ متمم را نبینیم: اسم تعیین‌شده با «c’est»، اما صفت یا حرفهٔ خنثی با «il/elle est» می‌آید. مرجع: قاعده ۵، زیرموضوع L05-S04، صفحهٔ چاپی ۳۴، PDF صفحهٔ ۳۶.,نادرست است: اسمِ possessif یک گروه اسمیِ تعیین‌شده است؛ در تقابلِ قاعده باید با «c’est» معرفی شود، نه «il/elle est».,نادرست است: «Ce sont mon voisin.» نقشِ معرفیِ اسمی و توصیف/حرفه را مطابق ترتیب و détermination خواسته‌شده حفظ نمی‌کند.,درست است: «mon voisin» اسم تعیین‌شده با possessif است؛ اگر رابطهٔ Paul را با ساخت معرفی قاعده بازنویسی کنیم، «C’est mon voisin» لازم است.,نادرست است: «Il est voisin.» نقشِ معرفیِ اسمی و توصیف/حرفه را مطابق ترتیب و détermination خواسته‌شده حفظ نمی‌کند.,fr-FR,68a1fd0d-7915-5102-b28f-00a953ecf4f0,68585b71-2c2d-5040-af65-f2b04be67011,,f1c90d6c-fbab-5fec-8725-506348092ee2,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 5; printed p. 34; PDF p. 36; Stage1 L05-S04,chatgpt-qb-runner-v1.0,,TAG033,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B025-Q028,1,99f46643-99ba-428d-bdaf-193d018572cc,L05,48fc3ef7-585c-4558-8eb3-198bc875b4e6,L05-S01,,REWRITE_EQUIV,Le locuteur montre plusieurs personnes et dit « Voici mes collègues ». Quelle reformulation d’identification conserve le même référent pluriel ?,fr-FR,C’est mes collègues.,Ils sont mes collègues.,Ce sont mon collègue.,Ce sont mes collègues.,fr-FR,D,پاسخ درست گزینهٔ D است: «Ce sont mes collègues.». «mes collègues» جمع است و هدف بازنویسی، معرفی همان گروه است؛ ساخت درست «Ce sont mes collègues» هم «ce sont» و هم شمار جمع را حفظ می‌کند. قاعدهٔ آموزشی: در الگوی همین قاعده، «c’est» برای شناسایی/معرفیِ مفرد و «ce sont» برای معرفیِ جمع به‌کار می‌رود. پرسش‌های شناسایی «Qui est-ce ?» و «Qu’est-ce que c’est ?» در قالب مفرد می‌مانند؛ منفی نیز «ce n’est pas / ce ne sont pas» است. منبع همچنین در فرمول اعلام هویت، «C’est nous !» را حفظ می‌کند. دام رایج این است که شمارِ چیزی که معرفی می‌شود را با قالبِ پرسش قاطی کنیم، یا «il/elle/ils/elles» را به‌جای ساختِ معرفی با «ce» بیاوریم. مرجع: قاعده ۵، زیرموضوع L05-S01، صفحهٔ چاپی ۳۲، PDF صفحهٔ ۳۴.,نادرست است: «c’est» مفرد است، اما گروه اسمیِ معرفی‌شده در این پاسخ جمع است و الگوی معمولِ معرفیِ جمع «ce sont» است.,نادرست است: این گزینه از ضمیر شخصی برای بازگرفتن/توصیف استفاده می‌کند؛ stem ساختِ شناسایی/معرفی با «ce» را می‌خواهد.,نادرست است: «Ce sont mon collègue.» قالبِ شناساییِ مفرد/جمع یا نوعِ شخص/شیء را مطابق الگوی همین سؤال حفظ نمی‌کند.,درست است: «mes collègues» جمع است و هدف بازنویسی، معرفی همان گروه است؛ ساخت درست «Ce sont mes collègues» هم «ce sont» و هم شمار جمع را حفظ می‌کند.,fr-FR,caf583cb-6247-50c2-8d41-584f7f0cd095,8a9927de-290e-5db4-b8fb-326a0a39b231,00242e04-0fa2-5d85-9006-c4f80ccab7e3,,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 5; printed p. 32; PDF p. 34; Stage1 L05-S01,chatgpt-qb-runner-v1.0,,TAG033,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B025-Q029,1,99f46643-99ba-428d-bdaf-193d018572cc,L05,4019d2c2-969c-49a2-8aa3-291a74baf594,L05-S02,,REWRITE_EQUIV,Le référent est déjà identifié : « C’est cette actrice. Cette actrice est talentueuse. » Quelle réécriture évite la répétition tout en gardant une description particulière ?,fr-FR,C’est cette actrice. Elle est talentueuse.,C’est cette actrice. C’est talentueux.,Elle est cette actrice. Elle est talentueuse.,C’est cette actrice. Il est talentueux.,fr-FR,A,پاسخ درست گزینهٔ A است: «C’est cette actrice. Elle est talentueuse.». پس از «C’est cette actrice» مرجع زن مشخص است؛ برای حذف تکرار و توصیف همان شخص باید «Elle est talentueuse» بیاید. قاعدهٔ آموزشی: اگر شخص/چیز از قبل مشخص شده باشد، «il/elle est + adjectif» ویژگیِ همان مرجع را بیان می‌کند؛ اما برای داوری کلی دربارهٔ یک فعالیت، موضوع یا موقعیت از «c’est + adjectif» استفاده می‌شود. دام اصلی، یکی‌گرفتنِ «توصیف همان مرجع مشخص» با «اظهارنظر کلی دربارهٔ یک موضوع یا فعالیت» است. مرجع: قاعده ۵، زیرموضوع L05-S02، صفحهٔ چاپی ۳۲، PDF صفحهٔ ۳۴.,درست است: پس از «C’est cette actrice» مرجع زن مشخص است؛ برای حذف تکرار و توصیف همان شخص باید «Elle est talentueuse» بیاید.,نادرست است: این گزینه نقش «مرجع مشخص» و «نظر کلی» را جابه‌جا می‌کند و به همین دلیل «C’est cette actrice. C’est talentueux.» با بافت stem هم‌خوان نیست.,نادرست است: این صورت یک مرجعِ مشخص را با ضمیر شخصی توصیف می‌کند؛ اما stem دربارهٔ کل فعالیت/موضوع نظر کلی می‌دهد و «c’est + adjectif» می‌خواهد.,نادرست است: این گزینه نقش «مرجع مشخص» و «نظر کلی» را جابه‌جا می‌کند و به همین دلیل «C’est cette actrice. Il est talentueux.» با بافت stem هم‌خوان نیست.,fr-FR,,2559aa11-55ba-50ae-beaf-1dbddb6cb52e,b38287d8-5699-5f7c-ab09-f5882d8f3c0a,3b220364-8502-5bd1-8544-7931c9f03a08,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 5; printed p. 32; PDF p. 34; Stage1 L05-S02,chatgpt-qb-runner-v1.0,,TAG033,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B025-Q030,1,99f46643-99ba-428d-bdaf-193d018572cc,L05,84f75c42-d9c4-458e-8f6c-0203d4e6f8e6,L05-S04,,REWRITE_EQUIV,"Réécrivez sans changer les deux fonctions : d’abord identifier Marc par un nom déterminé, puis donner sa profession comme caractéristique. Quelle version est correcte ?",fr-FR,Il est notre voisin. C’est un journaliste.,C’est notre voisin. Il est journaliste.,C’est notre voisin. C’est journaliste.,Il est notre voisin. Il est journaliste.,fr-FR,B,پاسخ درست گزینهٔ B است: «C’est notre voisin. Il est journaliste.». دو نقش باید حفظ شوند: معرفیِ Marc با «C’est notre voisin»، سپس بیان حرفهٔ خنثی با «Il est journaliste» بدون article. قاعدهٔ آموزشی: برای معرفی با یک اسمِ تعیین‌شده، «c’est + nom déterminé» به‌کار می‌رود؛ برای توصیف با صفت یا بیانِ سادهٔ حرفه، «il/elle est + adjectif/profession» می‌آید و حرفهٔ خنثی article نمی‌گیرد. دام رایج این است که فقط به فعل «être» نگاه کنیم و نوعِ متمم را نبینیم: اسم تعیین‌شده با «c’est»، اما صفت یا حرفهٔ خنثی با «il/elle est» می‌آید. مرجع: قاعده ۵، زیرموضوع L05-S04، صفحهٔ چاپی ۳۴، PDF صفحهٔ ۳۶.,نادرست است: اسمِ possessif یک گروه اسمیِ تعیین‌شده است؛ در تقابلِ قاعده باید با «c’est» معرفی شود، نه «il/elle est».,درست است: دو نقش باید حفظ شوند: معرفیِ Marc با «C’est notre voisin»، سپس بیان حرفهٔ خنثی با «Il est journaliste» بدون article.,نادرست است: اینجا «c’est» مستقیماً قبل از حرفهٔ بدون article آمده است؛ در نقش حرفهٔ خنثی، الگوی هدف «il/elle est + profession» است.,نادرست است: اسمِ possessif یک گروه اسمیِ تعیین‌شده است؛ در تقابلِ قاعده باید با «c’est» معرفی شود، نه «il/elle est».,fr-FR,f1c90d6c-fbab-5fec-8725-506348092ee2,,68a1fd0d-7915-5102-b28f-00a953ecf4f0,68585b71-2c2d-5040-af65-f2b04be67011,VERY_HARD,3.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 5; printed p. 34; PDF p. 36; Stage1 L05-S04,chatgpt-qb-runner-v1.0,,TAG033,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B025-Q031,1,99f46643-99ba-428d-bdaf-193d018572cc,L05,48fc3ef7-585c-4558-8eb3-198bc875b4e6,L05-S01,,FR_TO_FA,برای جملهٔ فرانسوی « Ce sont mes voisins. » کدام ترجمه و تحلیل فارسی درست است؟,fa-IR,« این همسایهٔ من است. »؛ « ce sont » مفرد است.,« آن‌ها مهربان هستند. »؛ جمله فقط یک صفت را توصیف می‌کند.,« این‌ها همسایه‌های من هستند. »؛ برای معرفی چند نفر از « ce sont + nom pluriel » استفاده شده است.,« این‌ها همسایه نیستند. »؛ ساختار جمله منفی است.,fa-IR,C,پاسخ درست گزینهٔ C است: «« این‌ها همسایه‌های من هستند. »؛ برای معرفی چند نفر از « ce sont + nom pluriel » استفاده شده است.». «Ce sont mes voisins» یک معرفیِ جمع است؛ بنابراین تحلیل درست همان «این‌ها همسایه‌های من هستند» همراه با «ce sont + nom pluriel» است. قاعدهٔ آموزشی: در الگوی همین قاعده، «c’est» برای شناسایی/معرفیِ مفرد و «ce sont» برای معرفیِ جمع به‌کار می‌رود. پرسش‌های شناسایی «Qui est-ce ?» و «Qu’est-ce que c’est ?» در قالب مفرد می‌مانند؛ منفی نیز «ce n’est pas / ce ne sont pas» است. منبع همچنین در فرمول اعلام هویت، «C’est nous !» را حفظ می‌کند. دام رایج این است که شمارِ چیزی که معرفی می‌شود را با قالبِ پرسش قاطی کنیم، یا «il/elle/ils/elles» را به‌جای ساختِ معرفی با «ce» بیاوریم. مرجع: قاعده ۵، زیرموضوع L05-S01، صفحهٔ چاپی ۳۲، PDF صفحهٔ ۳۴.,نادرست است: «« این همسایهٔ من است. »؛ « ce sont » مفرد است.» قالبِ شناساییِ مفرد/جمع یا نوعِ شخص/شیء را مطابق الگوی همین سؤال حفظ نمی‌کند.,نادرست است: «« آن‌ها مهربان هستند. »؛ جمله فقط یک صفت را توصیف می‌کند.» قالبِ شناساییِ مفرد/جمع یا نوعِ شخص/شیء را مطابق الگوی همین سؤال حفظ نمی‌کند.,درست است: «Ce sont mes voisins» یک معرفیِ جمع است؛ بنابراین تحلیل درست همان «این‌ها همسایه‌های من هستند» همراه با «ce sont + nom pluriel» است.,نادرست است: «« این‌ها همسایه نیستند. »؛ ساختار جمله منفی است.» قالبِ شناساییِ مفرد/جمع یا نوعِ شخص/شیء را مطابق الگوی همین سؤال حفظ نمی‌کند.,fa-IR,caf583cb-6247-50c2-8d41-584f7f0cd095,8a9927de-290e-5db4-b8fb-326a0a39b231,,00242e04-0fa2-5d85-9006-c4f80ccab7e3,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 5; printed p. 32; PDF p. 34; Stage1 L05-S01,chatgpt-qb-runner-v1.0,,TAG033,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B025-Q032,1,99f46643-99ba-428d-bdaf-193d018572cc,L05,4019d2c2-969c-49a2-8aa3-291a74baf594,L05-S02,,FR_TO_FA,در بافتی که «Sophie» قبلاً معرفی شده، برای « Elle est patiente. » کدام ترجمه و تحلیل درست است؟,fa-IR,« صبر کردن خوب است. »؛ « elle est » یک نظر کلی می‌دهد.,« این سوفی است. »؛ جمله ساختار معرفی « c’est + nom » دارد.,« او صبورها هستند. »؛ « elle » ضمیر جمع است.,« او صبور است. »؛ « elle est + adjectif » یک شخص مشخص را توصیف می‌کند.,fa-IR,D,پاسخ درست گزینهٔ D است: «« او صبور است. »؛ « elle est + adjectif » یک شخص مشخص را توصیف می‌کند.». Sophie قبلاً معرفی شده است؛ «Elle est patiente» ویژگیِ همان زنِ مشخص را با «elle est + adjectif» بیان می‌کند. قاعدهٔ آموزشی: اگر شخص/چیز از قبل مشخص شده باشد، «il/elle est + adjectif» ویژگیِ همان مرجع را بیان می‌کند؛ اما برای داوری کلی دربارهٔ یک فعالیت، موضوع یا موقعیت از «c’est + adjectif» استفاده می‌شود. دام اصلی، یکی‌گرفتنِ «توصیف همان مرجع مشخص» با «اظهارنظر کلی دربارهٔ یک موضوع یا فعالیت» است. مرجع: قاعده ۵، زیرموضوع L05-S02، صفحهٔ چاپی ۳۲، PDF صفحهٔ ۳۴.,نادرست است: این گزینه نقش «مرجع مشخص» و «نظر کلی» را جابه‌جا می‌کند و به همین دلیل «« صبر کردن خوب است. »؛ « elle est » یک نظر کلی می‌دهد.» با بافت stem هم‌خوان نیست.,نادرست است: «c’est + adjectif» در این تقابل نظر کلی می‌سازد؛ اما stem می‌خواهد همان مرجعِ مشخص قبلی توصیف شود.,نادرست است: این گزینه نقش «مرجع مشخص» و «نظر کلی» را جابه‌جا می‌کند و به همین دلیل «« او صبورها هستند. »؛ « elle » ضمیر جمع است.» با بافت stem هم‌خوان نیست.,درست است: Sophie قبلاً معرفی شده است؛ «Elle est patiente» ویژگیِ همان زنِ مشخص را با «elle est + adjectif» بیان می‌کند.,fa-IR,3b220364-8502-5bd1-8544-7931c9f03a08,2559aa11-55ba-50ae-beaf-1dbddb6cb52e,b38287d8-5699-5f7c-ab09-f5882d8f3c0a,,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 5; printed p. 32; PDF p. 34; Stage1 L05-S02,chatgpt-qb-runner-v1.0,,TAG033,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B025-Q033,1,99f46643-99ba-428d-bdaf-193d018572cc,L05,84f75c42-d9c4-458e-8f6c-0203d4e6f8e6,L05-S04,,FR_TO_FA,برای « C’est un jeune professeur d’anglais. » کدام تحلیل فارسی دقیق‌تر است؟,fa-IR,« او/این یک استاد جوان زبان انگلیسی است. »؛ چون یک گروه اسمی تعیین‌شده با article داریم، ساختار « c’est » به‌کار رفته است.,« او استاد زبان انگلیسی است. »؛ چون حرفه بدون article است، جمله باید « il est » باشد.,« او جوان است. »؛ تنها نقش جمله توصیف با صفت است.,« آن‌ها استادان جوان انگلیسی هستند. »؛ « c’est » در اینجا جمع است.,fa-IR,A,پاسخ درست گزینهٔ A است: «« او/این یک استاد جوان زبان انگلیسی است. »؛ چون یک گروه اسمی تعیین‌شده با article داریم، ساختار « c’est » به‌کار رفته است.». «un jeune professeur d’anglais» یک گروه اسمی با article است؛ بنابراین در تقابل قاعده، معرفی با «C’est…» انجام شده است. قاعدهٔ آموزشی: برای معرفی با یک اسمِ تعیین‌شده، «c’est + nom déterminé» به‌کار می‌رود؛ برای توصیف با صفت یا بیانِ سادهٔ حرفه، «il/elle est + adjectif/profession» می‌آید و حرفهٔ خنثی article نمی‌گیرد. دام رایج این است که فقط به فعل «être» نگاه کنیم و نوعِ متمم را نبینیم: اسم تعیین‌شده با «c’est»، اما صفت یا حرفهٔ خنثی با «il/elle est» می‌آید. مرجع: قاعده ۵، زیرموضوع L05-S04، صفحهٔ چاپی ۳۴، PDF صفحهٔ ۳۶.,درست است: «un jeune professeur d’anglais» یک گروه اسمی با article است؛ بنابراین در تقابل قاعده، معرفی با «C’est…» انجام شده است.,نادرست است: این تحلیل/تقابل، نقشِ «c’est + nom déterminé» و «il/elle est + adjectif/profession» را اشتباه توزیع می‌کند؛ بنابراین «« او استاد زبان انگلیسی است. »؛ چون حرفه بدون article است، جمله باید « il est » باشد.» قاعدهٔ مرکزی قاعده را بازنمایی نمی‌کند.,نادرست است: این تحلیل/تقابل، نقشِ «c’est + nom déterminé» و «il/elle est + adjectif/profession» را اشتباه توزیع می‌کند؛ بنابراین «« او جوان است. »؛ تنها نقش جمله توصیف با صفت است.» قاعدهٔ مرکزی قاعده را بازنمایی نمی‌کند.,نادرست است: این تحلیل/تقابل، نقشِ «c’est + nom déterminé» و «il/elle est + adjectif/profession» را اشتباه توزیع می‌کند؛ بنابراین «« آن‌ها استادان جوان انگلیسی هستند. »؛ « c’est » در اینجا جمع است.» قاعدهٔ مرکزی قاعده را بازنمایی نمی‌کند.,fa-IR,,68a1fd0d-7915-5102-b28f-00a953ecf4f0,68585b71-2c2d-5040-af65-f2b04be67011,f1c90d6c-fbab-5fec-8725-506348092ee2,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 5; printed p. 34; PDF p. 36; Stage1 L05-S04,chatgpt-qb-runner-v1.0,,TAG033,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
