schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B170-Q050,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,74af5963-2c56-4f57-a963-8ab0161caf09,L38-S06,,CONTRAST_RULES,Quelle règle respecte le contraste « voir / visiter » présenté dans la leçon ?,fr-FR,On « visite » normalement une personne et on « va voir » uniquement un bâtiment.,"Dans ce contraste, on va/vient voir une personne, tandis qu’on visite un lieu ou une attraction.",« Visiter » et « voir » sont toujours synonymes parfaits.,Les deux verbes exigent une préposition avant leur complément.,fr-FR,B,"قاعده: در تقابل آموزشی این درس، برای دیدن یک شخص از «aller/venir voir quelqu’un» استفاده می‌شود، اما برای بازدید از مکان یا جاذبه «visiter» می‌آید؛ «visiter» نیز مستقیماً مفعول را می‌گیرد. مکملِ مورد نظر یک مکان/جاذبه است؛ پاسخ «Dans ce contraste, on va/vient voir une personne, tandis qu’on visite un lieu ou une attraction.» کاربرد «visiter» را برای مکان نگه می‌دارد. منبع کتاب: درس 38 (L38) «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S06 «« aller/venir voir » vs « visiter » / voir شخص در برابر visiter مکان»، صفحه چاپی 164 (PDF 166).",این گزینه پاسخ صحیح نیست، چون نوع مکملِ شخص/مکان یا ساخت «voir/visiter» را با تقابل آموزش‌داده‌شده جابه‌جا می‌کند.,"این گزینه با قاعده و نشانه‌های همین سؤال سازگار است. مکملِ مورد نظر یک مکان/جاذبه است؛ پاسخ «Dans ce contraste, on va/vient voir une personne, tandis qu’on visite un lieu ou une attraction.» کاربرد «visiter» را برای مکان نگه می‌دارد.",این گزینه پاسخ صحیح نیست، چون «voir» و «visiter» مترادف کامل نیستند؛ نوع مکمل در این درس کاربرد آن‌ها را جدا می‌کند.,این گزینه پاسخ صحیح نیست، چون این دو ساخت به حرف اضافهٔ الزامی پیش از مکمل نیاز ندارند.,fr-FR,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,,805e93ad-2220-5cb3-82ae-d11014fb0a47,e36096be-b783-599a-9a6d-252704705116,VERY_HARD,3.55,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B171-Q001,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,49111ec0-5e20-4a63-ab7d-fe23554f62ac,L38-S01,,CLOZE_SINGLE,Complétez : « Je suis devant la bibliothèque. Tu ___ me rejoindre ici ? »,fr-FR,viens,vas,retournes,rentres,fr-FR,A,قاعده: در تقابل «aller / venir»، انتخاب فعل به نقطهٔ مرجع گفت‌وگو وابسته است: «aller» حرکت به سوی مکانی دیگر و «venir» حرکت به سوی محلِ مرجع یا جایی که گوینده/مخاطب در آن قرار دارد را بیان می‌کند. در جمله، گوینده جلوی کتابخانه است و «ici» همان محل مرجع است؛ مخاطب به سوی او حرکت می‌کند، پس «viens» دقیقاً با جهتِ مورد نظر سازگار است. منبع کتاب: درس 38 (L38) «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S01 «« aller » vs « venir » / aller در برابر venir»، صفحه چاپی 164 (PDF 166).,در جمله، گوینده جلوی کتابخانه است و «ici» همان محل مرجع است؛ مخاطب به سوی او حرکت می‌کند، پس «viens» دقیقاً با جهتِ مورد نظر سازگار است.,«aller» حرکت به سوی نقطه‌ای دیگر را می‌رساند؛ وقتی مقصد همان محلِ گوینده/مرجع است، انتخاب هدف «venir» است.,«retourner» معنای «دوباره رفتن» را اضافه می‌کند؛ سؤال حرکت ساده نسبت به نقطهٔ مرجع را می‌سنجد، نه تکرار سفر.,«rentrer» بازگشت به خانه/محل خود را برجسته می‌کند؛ در این بافت چنین مقصد اختصاصی‌ای داده نشده و مسئله جهت نسبت به نقطهٔ مرجع است.,fr-FR,,19ef3561-b32d-5302-b285-3aec35a14491,2d29b163-0748-5be0-af0b-c913b1c28b6e,f5ae0af5-9863-51b3-973f-6e96989a3ea2,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B171-Q002,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,0b71d77b-bd78-48ad-bc64-fbdc9dfb7d17,L38-S02,,CLOZE_SINGLE,Complétez : « Je suis à Bordeaux aujourd’hui. J’étais à Toulouse hier et j’y ___ mardi prochain. »,fr-FR,reviens,retourne,viens,rentre,fr-FR,B,قاعده: «retourner» یعنی دوباره به جایی رفتن و جهتِ «aller» را حفظ می‌کند؛ «revenir» یعنی دوباره به سوی نقطهٔ مرجع آمدن و منطقِ «venir» را حفظ می‌کند. پس وجود مفهومِ بازگشت به‌تنهایی کافی نیست و باید جهت نسبت به مرجع را هم دید. گوینده اکنون در Bordeaux است و دوباره به Toulouse، جایی که دیروز بوده، خواهد رفت؛ چون حرکت دوباره به مکانی دور از نقطهٔ فعلی است، «retourne» درست است. منبع کتاب: درس 38 (L38) «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S02 «« retourner » vs « revenir » / retourner در برابر revenir»، صفحه چاپی 164 (PDF 166).,«revenir» بازگشت به سوی نقطهٔ مرجع است؛ اگر منظور دوباره رفتن به مکانی دور از مرجع باشد، «retourner» لازم است.,گوینده اکنون در Bordeaux است و دوباره به Toulouse، جایی که دیروز بوده، خواهد رفت؛ چون حرکت دوباره به مکانی دور از نقطهٔ فعلی است، «retourne» درست است.,«venir» جهت آمدن به مرجع را دارد، اما مفهوم «دوباره آمدن» را به‌تنهایی نمی‌رساند؛ برای آن «revenir» لازم است.,«rentrer» بازگشت به خانه/محل خود یا کشور مبدأ را مشخص می‌کند؛ این بافت چنین مقصد اختصاصی‌ای را نمی‌سنجد.,fr-FR,f5ae0af5-9863-51b3-973f-6e96989a3ea2,,7588c3ac-fd52-5e8f-95a5-7a065e69e200,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B171-Q003,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,915bb937-ae94-4d2a-9e18-f40310946474,L38-S03,,CLOZE_SINGLE,"Complétez avec le verbe qui, dans le chapitre, signifie spécifiquement « revenir à son domicile » : « Après six mois à l’étranger, Claire ___ enfin chez elle ce week-end. »",fr-FR,revient,retourne,rentre,vient,fr-FR,C,قاعده: «rentrer» بازگشت به خانه، محل سکونت یا در بافت مناسب کشور مبدأ را بیان می‌کند. این فعل از «revenir» اختصاصی‌تر است، چون «revenir» می‌تواند هر بازگشت به یک نقطهٔ مرجع را برساند. صورت سؤال صریحاً «revenir à son domicile» و «chez elle» را مطرح می‌کند؛ بنابراین معنای خاصِ بازگشت به خانه با «rentre» بیان می‌شود. منبع کتاب: درس 38 (L38) «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S03 «« rentrer » / rentrer»، صفحه چاپی 164 (PDF 166).,«revenir» بازگشت عمومی به نقطهٔ مرجع است؛ سؤال معنای دقیق‌ترِ بازگشت به خانه/محل خود را هدف می‌گیرد که «rentrer» بیان می‌کند.,«retourner» بر دوباره رفتن به یک مکان تأکید می‌کند و لزوماً بازگشت به خانه/محل سکونت را نمی‌رساند.,صورت سؤال صریحاً «revenir à son domicile» و «chez elle» را مطرح می‌کند؛ بنابراین معنای خاصِ بازگشت به خانه با «rentre» بیان می‌شود.,«venir» جهت آمدن به سوی مرجع را نشان می‌دهد، اما معنای اختصاصیِ «بازگشت به خانه/محل خود» را ندارد.,fr-FR,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,805e93ad-2220-5cb3-82ae-d11014fb0a47,,f37749e4-1c0a-571c-a2c9-af6363d36984,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B171-Q004,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,a11e9294-f086-45ad-a720-b4f8d3582754,L38-S04,,CLOZE_SINGLE,Complétez l’invitation : « Nous partons au concert à huit heures. Vous ___ avec nous ? »,fr-FR,allez,retournez,rentrez,venez,fr-FR,D,قاعده: در الگوی خاص همراهیِ درس با «avec moi / avec nous»، کتاب «venir» را طبیعی می‌داند، زیرا شخص به حرکت یا گروهِ مرجع می‌پیوندد. این نکته یک الگوی بافتی است و نباید به‌صورت قاعدهٔ مطلق برای هر کاربرد «avec» تعمیم داده شود. نشانهٔ تعیین‌کننده «avec nous» است: مخاطبان برای همراه شدن با گروه گوینده دعوت می‌شوند و الگوی کتاب «Vous venez avec nous ?» است. منبع کتاب: درس 38 (L38) «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S04 «« avec moi/nous » et « venir » / با من/ما و venir»، صفحه چاپی 164 (PDF 166).,در الگوی خاص «avec moi/nous» که این سؤال می‌سنجد، کتاب «venir» را به‌کار می‌برد؛ صورت مبتنی بر «aller/vas» پاسخ هدف نیست.,«retourner» معنای دوباره رفتن را اضافه می‌کند؛ در دعوت ساده به همراه شدن با گروه، این مؤلفه وجود ندارد.,«rentrer» معنای بازگشت به خانه/محل خود را وارد می‌کند؛ دعوت به همراه شدن با گروه چنین معنایی ندارد.,نشانهٔ تعیین‌کننده «avec nous» است: مخاطبان برای همراه شدن با گروه گوینده دعوت می‌شوند و الگوی کتاب «Vous venez avec nous ?» است.,fr-FR,f37749e4-1c0a-571c-a2c9-af6363d36984,fa050066-5bb3-5cc6-8bc4-5facbc86e0a0,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B171-Q005,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,c690a2f0-9917-4311-8823-683acb6d8dba,L38-S05,,CLOZE_SINGLE,Complétez : « Le cours est fini ; je descends ___ un café au rez-de-chaussée. »,fr-FR,prendre,à prendre,de prendre,pour de prendre,fr-FR,A,قاعده: افعال حرکت مانند «aller، venir، monter، descendre، passer» وقتی هدفِ حرکت را با مصدر بیان می‌کنند، می‌توانند مستقیماً پیش از مصدر بیایند. در این ساخت «à» یا «de» میان فعل حرکت و مصدرِ هدف افزوده نمی‌شود. پایین رفتن برای «prendre un café» انجام می‌شود؛ «descendre» فعل حرکت و «prendre» هدفِ حرکت است، پس مصدر بدون حرف اضافه مستقیم می‌آید. منبع کتاب: درس 38 (L38) «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S05 «Verbe de déplacement + infinitif / فعل حرکت + مصدر»، صفحه چاپی 164 (PDF 166).,پایین رفتن برای «prendre un café» انجام می‌شود؛ «descendre» فعل حرکت و «prendre» هدفِ حرکت است، پس مصدر بدون حرف اضافه مستقیم می‌آید.,«à prendre» حرف اضافهٔ اضافی وارد می‌کند؛ در ساخت فعل حرکت + مصدرِ هدف، مصدر باید مستقیم بعد از فعل حرکت قرار گیرد.,«de prendre» حرف اضافهٔ اضافی وارد می‌کند؛ در ساخت فعل حرکت + مصدرِ هدف، مصدر باید مستقیم بعد از فعل حرکت قرار گیرد.,«pour de prendre» حرف اضافهٔ اضافی وارد می‌کند؛ در ساخت فعل حرکت + مصدرِ هدف، مصدر باید مستقیم بعد از فعل حرکت قرار گیرد.,fr-FR,,593ead56-d46f-5915-a1e7-3cc691cc91b5,463f84ab-4dd3-52f7-891b-b1dc9ae4fce0,a8531911-41fe-514c-a4f5-e70ecdaa4df3,VERY_HARD,3.55,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B171-Q006,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,49111ec0-5e20-4a63-ab7d-fe23554f62ac,L38-S01,,CLOZE_CONTEXT,"Vous êtes déjà au restaurant et vous téléphonez à votre frère, encore chez lui : « Tu ___ dîner avec nous ? »",fr-FR,vas,viens,rentres,retournes,fr-FR,B,قاعده: در تقابل «aller / venir»، انتخاب فعل به نقطهٔ مرجع گفت‌وگو وابسته است: «aller» حرکت به سوی مکانی دیگر و «venir» حرکت به سوی محلِ مرجع یا جایی که گوینده/مخاطب در آن قرار دارد را بیان می‌کند. گوینده از قبل در رستوران است و برادر هنوز خانه است؛ برادر به سوی محل گوینده می‌آید تا با گروه شام بخورد، بنابراین «viens» مناسب است. منبع کتاب: درس 38 (L38) «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S01 «« aller » vs « venir » / aller در برابر venir»، صفحه چاپی 164 (PDF 166).,«aller» حرکت به سوی نقطه‌ای دیگر را می‌رساند؛ وقتی مقصد همان محلِ گوینده/مرجع است، انتخاب هدف «venir» است.,گوینده از قبل در رستوران است و برادر هنوز خانه است؛ برادر به سوی محل گوینده می‌آید تا با گروه شام بخورد، بنابراین «viens» مناسب است.,«rentrer» بازگشت به خانه/محل خود را برجسته می‌کند؛ در این بافت چنین مقصد اختصاصی‌ای داده نشده و مسئله جهت نسبت به نقطهٔ مرجع است.,«retourner» معنای «دوباره رفتن» را اضافه می‌کند؛ سؤال حرکت ساده نسبت به نقطهٔ مرجع را می‌سنجد، نه تکرار سفر.,fr-FR,a8531911-41fe-514c-a4f5-e70ecdaa4df3,,2d29b163-0748-5be0-af0b-c913b1c28b6e,f5ae0af5-9863-51b3-973f-6e96989a3ea2,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B171-Q007,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,74af5963-2c56-4f57-a963-8ab0161caf09,L38-S06,,CLOZE_CONTEXT,"Vous préparez un programme touristique : « Samedi, nous allons ___ le château de Chambord. »",fr-FR,voir,voir à,visiter,visiter chez,fr-FR,C,قاعده: در تقابل آموزشی این درس، برای دیدن یا ملاقات یک شخص از «aller/venir voir + personne» استفاده می‌شود، اما برای بازدید از یک مکان یا جاذبهٔ گردشگری «visiter + lieu» می‌آید. نوعِ مکمل تعیین می‌کند کدام ساخت هدف است. «le château de Chambord» یک مکان گردشگری است؛ در تقابل کتاب برای مکان از «visiter» استفاده می‌شود، پس «allons visiter» ساخت هدف است. منبع کتاب: درس 38 (L38) «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S06 «« aller/venir voir » vs « visiter » / voir شخص در برابر visiter مکان»، صفحه چاپی 164 (PDF 166).,«voir» در این تقابل برای شخص با «aller/venir voir» به‌کار می‌رود؛ برای مکان/جاذبه، پاسخ هدف «visiter» است.,«voir» در این تقابل برای شخص با «aller/venir voir» به‌کار می‌رود؛ برای مکان/جاذبه، پاسخ هدف «visiter» است.,«le château de Chambord» یک مکان گردشگری است؛ در تقابل کتاب برای مکان از «visiter» استفاده می‌شود، پس «allons visiter» ساخت هدف است.,«visiter» در تقابل درس برای مکان/جاذبه است؛ وقتی مکمل شخص است یا ساخت گزینه حرف اضافهٔ اضافی دارد، این انتخاب مناسب نیست.,fr-FR,f5ae0af5-9863-51b3-973f-6e96989a3ea2,fdb8aa88-05b9-5110-ad6b-fc74023f44a5,,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B171-Q008,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,0b71d77b-bd78-48ad-bc64-fbdc9dfb7d17,L38-S02,,CLOZE_CONTEXT,Nadia quitte votre bureau pour aller à la poste. Elle dit : « J’y vais et je ___ ici dans vingt minutes. »,fr-FR,retourne,rentre,viens,reviens,fr-FR,D,قاعده: «retourner» یعنی دوباره به جایی رفتن و جهتِ «aller» را حفظ می‌کند؛ «revenir» یعنی دوباره به سوی نقطهٔ مرجع آمدن و منطقِ «venir» را حفظ می‌کند. پس وجود مفهومِ بازگشت به‌تنهایی کافی نیست و باید جهت نسبت به مرجع را هم دید. Nadia از دفتر به ادارهٔ پست می‌رود و بعد به «ici»، یعنی همان دفترِ مرجع، بازمی‌گردد؛ چون بازگشت به سوی مرجع است «reviens» لازم است. منبع کتاب: درس 38 (L38) «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S02 «« retourner » vs « revenir » / retourner در برابر revenir»، صفحه چاپی 164 (PDF 166).,«retourner» یعنی دوباره رفتن؛ اگر بازگشت به سوی نقطهٔ مرجع باشد، درس «revenir» را هدف می‌گیرد.,«rentrer» بازگشت به خانه/محل خود یا کشور مبدأ را مشخص می‌کند؛ این بافت چنین مقصد اختصاصی‌ای را نمی‌سنجد.,«venir» جهت آمدن به مرجع را دارد، اما مفهوم «دوباره آمدن» را به‌تنهایی نمی‌رساند؛ برای آن «revenir» لازم است.,Nadia از دفتر به ادارهٔ پست می‌رود و بعد به «ici»، یعنی همان دفترِ مرجع، بازمی‌گردد؛ چون بازگشت به سوی مرجع است «reviens» لازم است.,fr-FR,6f7a6d6a-ab84-5713-bc77-97e125a14e0e,805e93ad-2220-5cb3-82ae-d11014fb0a47,e36096be-b783-599a-9a6d-252704705116,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B171-Q009,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,915bb937-ae94-4d2a-9e18-f40310946474,L38-S03,,CLOZE_CONTEXT,"Après les vacances, une famille française quitte l’Espagne pour retrouver sa maison à Lille : « Nous ___ demain matin. »",fr-FR,rentrons,revenons,retournons,venons,fr-FR,A,قاعده: «rentrer» بازگشت به خانه، محل سکونت یا در بافت مناسب کشور مبدأ را بیان می‌کند. این فعل از «revenir» اختصاصی‌تر است، چون «revenir» می‌تواند هر بازگشت به یک نقطهٔ مرجع را برساند. خانواده پس از تعطیلات به خانهٔ خود در Lille بازمی‌گردد؛ مقصد محل سکونت است، بنابراین «rentrons» دقیق‌ترین فعل است. منبع کتاب: درس 38 (L38) «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S03 «« rentrer » / rentrer»، صفحه چاپی 164 (PDF 166).,خانواده پس از تعطیلات به خانهٔ خود در Lille بازمی‌گردد؛ مقصد محل سکونت است، بنابراین «rentrons» دقیق‌ترین فعل است.,«revenir» بازگشت عمومی به نقطهٔ مرجع است؛ سؤال معنای دقیق‌ترِ بازگشت به خانه/محل خود را هدف می‌گیرد که «rentrer» بیان می‌کند.,«retourner» بر دوباره رفتن به یک مکان تأکید می‌کند و لزوماً بازگشت به خانه/محل سکونت را نمی‌رساند.,این گزینه معنای اختصاصی «rentrer» یعنی بازگشت به خانه/محل خود را حفظ نمی‌کند.,fr-FR,,fa050066-5bb3-5cc6-8bc4-5facbc86e0a0,dc47e5ff-43db-5a27-9a09-2a966c4a5dbb,50415b1c-ce1d-5610-b266-c14d6ea508cb,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B171-Q010,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,a11e9294-f086-45ad-a720-b4f8d3582754,L38-S04,,CLOZE_CONTEXT,Vous dites à une collègue : « Nous allons déjeuner près du parc. Tu ___ avec nous ? »,fr-FR,vas,viens,retournes,rentres,fr-FR,B,قاعده: در الگوی خاص همراهیِ درس با «avec moi / avec nous»، کتاب «venir» را طبیعی می‌داند، زیرا شخص به حرکت یا گروهِ مرجع می‌پیوندد. این نکته یک الگوی بافتی است و نباید به‌صورت قاعدهٔ مطلق برای هر کاربرد «avec» تعمیم داده شود. عبارت «avec nous» دعوت به همراه شدن با گروه گوینده است؛ در الگوی مورد آموزش «Tu viens avec nous ?» انتخاب طبیعی است. منبع کتاب: درس 38 (L38) «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S04 «« avec moi/nous » et « venir » / با من/ما و venir»، صفحه چاپی 164 (PDF 166).,در الگوی خاص «avec moi/nous» که این سؤال می‌سنجد، کتاب «venir» را به‌کار می‌برد؛ صورت مبتنی بر «aller/vas» پاسخ هدف نیست.,عبارت «avec nous» دعوت به همراه شدن با گروه گوینده است؛ در الگوی مورد آموزش «Tu viens avec nous ?» انتخاب طبیعی است.,«retourner» معنای دوباره رفتن را اضافه می‌کند؛ در دعوت ساده به همراه شدن با گروه، این مؤلفه وجود ندارد.,«rentrer» معنای بازگشت به خانه/محل خود را وارد می‌کند؛ دعوت به همراه شدن با گروه چنین معنایی ندارد.,fr-FR,50415b1c-ce1d-5610-b266-c14d6ea508cb,,463f84ab-4dd3-52f7-891b-b1dc9ae4fce0,a8531911-41fe-514c-a4f5-e70ecdaa4df3,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B171-Q011,1,d138adce-c139-454e-b3a3-1ff9464bd0e8,L38,c690a2f0-9917-4311-8823-683acb6d8dba,L38-S05,,CLOZE_CONTEXT,"Un voisin vous dit : « Je monte ___ ton ordinateur, puis je redescends. »",fr-FR,à réparer,de réparer,réparer,pour à réparer,fr-FR,C,قاعده: افعال حرکت مانند «aller، venir، monter، descendre، passer» وقتی هدفِ حرکت را با مصدر بیان می‌کنند، می‌توانند مستقیماً پیش از مصدر بیایند. در این ساخت «à» یا «de» میان فعل حرکت و مصدرِ هدف افزوده نمی‌شود. بالا رفتن همسایه فقط برای انجام کار «réparer ton ordinateur» است؛ بنابراین «monte réparer» بدون «à/de» ساخته می‌شود. منبع کتاب: درس 38 (L38) «LES VERBES de DÉPLACEMENT»، زیرموضوع L38-S05 «Verbe de déplacement + infinitif / فعل حرکت + مصدر»، صفحه چاپی 164 (PDF 166).,«à réparer» حرف اضافهٔ اضافی وارد می‌کند؛ در ساخت فعل حرکت + مصدرِ هدف، مصدر باید مستقیم بعد از فعل حرکت قرار گیرد.,«de réparer» حرف اضافهٔ اضافی وارد می‌کند؛ در ساخت فعل حرکت + مصدرِ هدف، مصدر باید مستقیم بعد از فعل حرکت قرار گیرد.,بالا رفتن همسایه فقط برای انجام کار «réparer ton ordinateur» است؛ بنابراین «monte réparer» بدون «à/de» ساخته می‌شود.,«pour à réparer» حرف اضافهٔ اضافی وارد می‌کند؛ در ساخت فعل حرکت + مصدرِ هدف، مصدر باید مستقیم بعد از فعل حرکت قرار گیرد.,fr-FR,a8531911-41fe-514c-a4f5-e70ecdaa4df3,19ef3561-b32d-5302-b285-3aec35a14491,,f5ae0af5-9863-51b3-973f-6e96989a3ea2,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 38; printed p. 164; PDF p. 166,chatgpt-qb-runner-v1.0,,TAG024|TAG016|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
