schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B184-Q044,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,d6952e44-05e8-4cfc-b306-041241d04694,L41-S07,,DIALOGUE_COMPLETE,"Complétez le dialogue de façon grammaticalement et temporellement cohérente :
— Tu vérifies toujours ton passeport ?
— Oui, ___ de partir, je le vérifie deux fois.",fr-FR,après,depuis,dans,avant,fr-FR,D,"Avec le même sujet, « avant de + infinitif » exprime l’action effectuée avant l’action principale.","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec le même sujet, « avant de + infinitif » exprime l’action effectuée avant l’action principale.","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec le même sujet, « avant de + infinitif » exprime l’action effectuée avant l’action principale.","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec le même sujet, « avant de + infinitif » exprime l’action effectuée avant l’action principale.","Réponse correcte. Avec le même sujet, « avant de + infinitif » exprime l’action effectuée avant l’action principale.",fr-FR,8051c57f-3143-5694-94e5-01d0d7837aee,f5076c8b-0621-595a-89d0-3f3edd97ede6,91d52865-9c3c-5b7b-a416-edf3e83ca772,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 202; PDF p. 204,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B184-Q045,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,60a56711-90e8-4268-ab42-2e824f23299f,L41-S06,,DIALOGUE_COMPLETE,"Complétez le dialogue de façon grammaticalement et temporellement cohérente :
— Les invités ont-ils dîné tout de suite ?
— Oui. ___ être arrivés, ils se sont mis à table.",fr-FR,Après,Avant de,Dans,Pour,fr-FR,A,"Avec le même sujet, « après + infinitif passé » exprime une action déjà accomplie avant l’action principale : après avoir/être + participe passé.","Réponse correcte. Avec le même sujet, « après + infinitif passé » exprime une action déjà accomplie avant l’action principale : après avoir/être + participe passé.","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec le même sujet, « après + infinitif passé » exprime une action déjà accomplie avant l’action principale : après avoir/être + participe passé.","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec le même sujet, « après + infinitif passé » exprime une action déjà accomplie avant l’action principale : après avoir/être + participe passé.","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec le même sujet, « après + infinitif passé » exprime une action déjà accomplie avant l’action principale : après avoir/être + participe passé.",fr-FR,,16ce719d-059a-50fa-938a-bf5d676cc7a6,0cc8570a-91cf-5034-aa4c-71e3357c43ec,710b5d60-c7f0-5eab-8038-79a66065d9ca,VERY_HARD,3.55,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 202; PDF p. 204,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B184-Q046,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,c649df87-b48a-48a4-9379-c6adc4a5d1e6,L41-S02,,CONTRAST_RULES,Quelle affirmation décrit correctement « depuis » ?,fr-FR,Il indique uniquement une durée terminée dans le passé.,Il relie un début passé à une situation qui se prolonge jusqu’au présent de référence.,Il signifie toujours un délai avant une action future.,Il remplace « pendant » dans toute phrase contenant une durée.,fr-FR,B,« depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,Cette option ne respecte pas la règle ciblée dans ce contexte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,Réponse correcte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,Cette option ne respecte pas la règle ciblée dans ce contexte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,Cette option ne respecte pas la règle ciblée dans ce contexte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,fr-FR,5dfcf903-744b-5309-bbfa-6c78648b38cc,,269f01eb-da0a-5077-8724-7f19cecfed85,f635c3b5-6f55-5ea5-bc0e-6aa9cba6d67b,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 198; PDF p. 200,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B184-Q047,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,f7653e97-d75c-4b1b-91ce-f6550b54445d,L41-S03,,CONTRAST_RULES,"En distinguant durée prévue, durée constatée, temps d’accomplissement et délai futur, quelle opposition est correcte entre « en » et « dans » avec une durée ?",fr-FR,Les deux indiquent toujours une durée effectivement passée à faire l’action.,« en » indique un point passé et « dans » une durée commencée dans le passé.,« en deux heures » peut exprimer le temps nécessaire pour accomplir l’action ; « dans deux heures » le délai avant un point futur.,Ils sont interchangeables devant toute durée chiffrée.,fr-FR,C,"« pour » annonce une durée prévue, « pendant » une durée effectivement délimitée, et « en » le temps nécessaire pour accomplir une action ; « dans » indique le délai avant son début/achèvement futur.","Cette option ne respecte pas la règle ciblée dans ce contexte. « pour » annonce une durée prévue, « pendant » une durée effectivement délimitée, et « en » le temps nécessaire pour accomplir une action ; « dans » indique le délai avant son début/achèvement futur.","Cette option ne respecte pas la règle ciblée dans ce contexte. « pour » annonce une durée prévue, « pendant » une durée effectivement délimitée, et « en » le temps nécessaire pour accomplir une action ; « dans » indique le délai avant son début/achèvement futur.","Réponse correcte. « pour » annonce une durée prévue, « pendant » une durée effectivement délimitée, et « en » le temps nécessaire pour accomplir une action ; « dans » indique le délai avant son début/achèvement futur.","Cette option ne respecte pas la règle ciblée dans ce contexte. « pour » annonce une durée prévue, « pendant » une durée effectivement délimitée, et « en » le temps nécessaire pour accomplir une action ; « dans » indique le délai avant son début/achèvement futur.",fr-FR,45836d5f-0c39-5249-9829-e9b4dafd62f8,b256b69c-327d-5d4d-93f8-590a96404aff,,3416b4a6-2e53-5588-b669-ffbfda89c9e8,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 198; PDF p. 200,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B184-Q048,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,29f66414-3de7-476a-9dcc-3e29d1eaa006,L41-S05,,CONTRAST_RULES,Quelle distinction est correcte dans un récit ayant un point de référence autre que maintenant ?,fr-FR,On doit toujours conserver « hier / aujourd’hui / demain » indépendamment du point de référence.,« le lendemain » désigne nécessairement le lendemain du jour où parle le lecteur.,"« l’année d’avant » et « l’année dernière » sont toujours synonymes, quel que soit le point de référence.",On peut employer « la veille / ce jour-là / le lendemain » et « d’avant / d’après » pour se repérer par rapport à ce point.,fr-FR,D,"Dans un récit rapporté à un autre point temporel, on emploie notamment la veille, ce jour-là, le lendemain et la semaine/le mois/l’année d’avant ou d’après.","Cette option ne respecte pas la règle ciblée dans ce contexte. Dans un récit rapporté à un autre point temporel, on emploie notamment la veille, ce jour-là, le lendemain et la semaine/le mois/l’année d’avant ou d’après.","Cette option ne respecte pas la règle ciblée dans ce contexte. Dans un récit rapporté à un autre point temporel, on emploie notamment la veille, ce jour-là, le lendemain et la semaine/le mois/l’année d’avant ou d’après.","Cette option ne respecte pas la règle ciblée dans ce contexte. Dans un récit rapporté à un autre point temporel, on emploie notamment la veille, ce jour-là, le lendemain et la semaine/le mois/l’année d’avant ou d’après.","Réponse correcte. Dans un récit rapporté à un autre point temporel, on emploie notamment la veille, ce jour-là, le lendemain et la semaine/le mois/l’année d’avant ou d’après.",fr-FR,8d04ab59-7d68-5c04-9345-7805960f66f5,2e9b5856-7c5a-5022-a5d1-f00bed9e35c6,85ed93f8-e0e3-5be8-9bda-24aef235751d,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 200; PDF p. 202,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B184-Q049,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,6c810495-d2a8-4075-b690-5ab406c82265,L41-S01,,CONTRAST_RULES,Quelle règle distingue correctement « il y a » et « dans » dans les emplois temporels de cette leçon ?,fr-FR,« il y a » regarde vers un point passé ; « dans » mesure le délai avant un point futur.,Les deux expressions indiquent toujours une durée en cours jusqu’au présent.,« il y a » regarde toujours vers l’avenir et « dans » vers le passé.,Les deux expressions sont interchangeables dès qu’un nombre est présent.,fr-FR,A,« il y a » situe une distance vers le passé depuis maintenant ; « dans » situe une distance vers l’avenir.,Réponse correcte. « il y a » situe une distance vers le passé depuis maintenant ; « dans » situe une distance vers l’avenir.,Cette option ne respecte pas la règle ciblée dans ce contexte. « il y a » situe une distance vers le passé depuis maintenant ; « dans » situe une distance vers l’avenir.,Cette option ne respecte pas la règle ciblée dans ce contexte. « il y a » situe une distance vers le passé depuis maintenant ; « dans » situe une distance vers l’avenir.,Cette option ne respecte pas la règle ciblée dans ce contexte. « il y a » situe une distance vers le passé depuis maintenant ; « dans » situe une distance vers l’avenir.,fr-FR,,121eb5be-218a-58af-9c84-8ee7b1820f7b,ee5c3532-83aa-5a85-a30c-70a5ed3abeb8,357efba1-caeb-5678-8ca8-9e03613d5470,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 198; PDF p. 200,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B184-Q050,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,c649df87-b48a-48a4-9379-c6adc4a5d1e6,L41-S02,,CONTRAST_RULES,Quelle relation exprime correctement « Ça fait trois ans que… » dans l’usage étudié ?,fr-FR,Elle indique nécessairement une situation terminée il y a trois ans.,"La construction peut présenter une situation commencée il y a trois ans et toujours vraie maintenant, comme avec « depuis trois ans ».",Elle annonce toujours une action qui commencera dans trois ans.,Elle équivaut à « pendant trois ans » même si la situation continue.,fr-FR,B,« depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,Cette option ne respecte pas la règle ciblée dans ce contexte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,Réponse correcte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,Cette option ne respecte pas la règle ciblée dans ce contexte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,Cette option ne respecte pas la règle ciblée dans ce contexte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,fr-FR,5dfcf903-744b-5309-bbfa-6c78648b38cc,,269f01eb-da0a-5077-8724-7f19cecfed85,f635c3b5-6f55-5ea5-bc0e-6aa9cba6d67b,VERY_HARD,3.55,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 198; PDF p. 200,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B185-Q001,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,6c810495-d2a8-4075-b690-5ab406c82265,L41-S01,,CLOZE_SINGLE,Complétez : « Le rendez-vous était lundi dernier; nous l’avons fixé ___ trois semaines. »,fr-FR,il y a,depuis,pendant,dans,fr-FR,A,« il y a » situe un intervalle par rapport à un moment passé.,Cette option est correcte dans le contexte et respecte la règle ciblée.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",fr-FR,,121eb5be-218a-58af-9c84-8ee7b1820f7b,ee5c3532-83aa-5a85-a30c-70a5ed3abeb8,357efba1-caeb-5678-8ca8-9e03613d5470,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 198; PDF p. 200,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B185-Q002,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,c649df87-b48a-48a4-9379-c6adc4a5d1e6,L41-S02,,CLOZE_SINGLE,Complétez : « Nora habite dans ce quartier ___ 2018 et elle y vit toujours. »,fr-FR,pour,depuis,pendant,dans,fr-FR,B,« depuis » relie une origine passée à une situation qui continue au présent.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",Cette option est correcte dans le contexte et respecte la règle ciblée.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",fr-FR,5dfcf903-744b-5309-bbfa-6c78648b38cc,,269f01eb-da0a-5077-8724-7f19cecfed85,f635c3b5-6f55-5ea5-bc0e-6aa9cba6d67b,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 198; PDF p. 200,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B185-Q003,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,f7653e97-d75c-4b1b-91ce-f6550b54445d,L41-S03,,CLOZE_SINGLE,Complétez : « Le technicien a réparé l’appareil ___ vingt minutes. »,fr-FR,pour,pendant,en,dans,fr-FR,C,« en » indique le temps nécessaire pour accomplir une action.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",Cette option est correcte dans le contexte et respecte la règle ciblée.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",fr-FR,45836d5f-0c39-5249-9829-e9b4dafd62f8,b256b69c-327d-5d4d-93f8-590a96404aff,,3416b4a6-2e53-5588-b669-ffbfda89c9e8,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 198; PDF p. 200,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B185-Q004,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,60a56711-90e8-4268-ab42-2e824f23299f,L41-S06,,CLOZE_SINGLE,"Complétez : « ___ avoir signé le contrat, ils ont reçu les clés. »",fr-FR,Pendant,Depuis,Avant de,Après,fr-FR,D,« après + infinitif passé » marque l’action déjà accomplie par le même sujet.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",Cette option est correcte dans le contexte et respecte la règle ciblée.,fr-FR,16ce719d-059a-50fa-938a-bf5d676cc7a6,0cc8570a-91cf-5034-aa4c-71e3357c43ec,710b5d60-c7f0-5eab-8038-79a66065d9ca,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 202; PDF p. 204,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B185-Q005,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,d6952e44-05e8-4cfc-b306-041241d04694,L41-S07,,CLOZE_SINGLE,"Complétez : « ___ de traverser, regardez des deux côtés. »",fr-FR,Avant,Depuis,En,Après,fr-FR,A,« avant de + infinitif » exprime une action antérieure lorsque le sujet est identique.,Cette option est correcte dans le contexte et respecte la règle ciblée.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",fr-FR,,8051c57f-3143-5694-94e5-01d0d7837aee,f5076c8b-0621-595a-89d0-3f3edd97ede6,91d52865-9c3c-5b7b-a416-edf3e83ca772,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 202; PDF p. 204,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B185-Q006,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,6c810495-d2a8-4075-b690-5ab406c82265,L41-S01,,CLOZE_CONTEXT,Nous sommes en mars. Le train partira en avril. Complétez : « Le train partira ___ un mois. »,fr-FR,depuis,dans,pendant,il y a,fr-FR,B,"Pour un intervalle qui mène du présent vers un moment futur, on emploie « dans ».","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",Cette option est correcte dans le contexte et respecte la règle ciblée.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",fr-FR,121eb5be-218a-58af-9c84-8ee7b1820f7b,,ee5c3532-83aa-5a85-a30c-70a5ed3abeb8,357efba1-caeb-5678-8ca8-9e03613d5470,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 198; PDF p. 200,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B185-Q007,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,c649df87-b48a-48a4-9379-c6adc4a5d1e6,L41-S02,,CLOZE_CONTEXT,La situation a commencé en janvier et continue aujourd’hui. Complétez : « Je suis ce cours ___ janvier. »,fr-FR,pour,en,depuis,pendant,fr-FR,C,« depuis » convient à une situation commencée dans le passé et toujours en cours.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",Cette option est correcte dans le contexte et respecte la règle ciblée.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",fr-FR,5dfcf903-744b-5309-bbfa-6c78648b38cc,269f01eb-da0a-5077-8724-7f19cecfed85,,f635c3b5-6f55-5ea5-bc0e-6aa9cba6d67b,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 198; PDF p. 200,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B185-Q008,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,f7653e97-d75c-4b1b-91ce-f6550b54445d,L41-S03,,CLOZE_CONTEXT,"Le séjour était prévu pour six mois, sans indiquer qu’il est déjà terminé. Complétez : « Elle est à Lyon ___ six mois. »",fr-FR,dans,en,pendant,pour,fr-FR,D,« pour » exprime ici une durée prévue.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",Cette option est correcte dans le contexte et respecte la règle ciblée.,fr-FR,45836d5f-0c39-5249-9829-e9b4dafd62f8,b256b69c-327d-5d4d-93f8-590a96404aff,3416b4a6-2e53-5588-b669-ffbfda89c9e8,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 198; PDF p. 200,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B185-Q009,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,68c41808-a133-4a7d-8fce-7fc7500fdc93,L41-S04,,CLOZE_CONTEXT,On parle depuis aujourd’hui. Complétez avec le repère naturel : « La réunion a eu lieu ___ matin. »,fr-FR,ce,ce jour-là,le lendemain,la veille,fr-FR,A,"Par rapport au présent, on dit « ce matin ».",Cette option est correcte dans le contexte et respecte la règle ciblée.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",fr-FR,,40394549-6eee-528c-8413-d697b07877eb,1d3d6a14-f8eb-5eaa-9bfd-cf1a6935fb52,40ba9694-1e83-5e42-9e78-aaf692dc5b33,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 200; PDF p. 202,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B185-Q010,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,29f66414-3de7-476a-9dcc-3e29d1eaa006,L41-S05,,CLOZE_CONTEXT,"Dans un récit situé mardi, on évoque le lundi. Complétez : « Il était arrivé ___. »",fr-FR,hier,la veille,demain,après-demain,fr-FR,B,"Par rapport à un point de référence passé, le jour précédent est « la veille ».","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",Cette option est correcte dans le contexte et respecte la règle ciblée.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",fr-FR,8d04ab59-7d68-5c04-9345-7805960f66f5,,2e9b5856-7c5a-5022-a5d1-f00bed9e35c6,85ed93f8-e0e3-5be8-9bda-24aef235751d,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 200; PDF p. 202,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B185-Q011,1,61d3b6b5-dd58-4ca4-b78d-521013ae2461,L41,60a56711-90e8-4268-ab42-2e824f23299f,L41-S06,,CLOZE_CONTEXT,"Même sujet : Élodie a fermé l’ordinateur, puis elle est partie. Complétez : « ___ l’ordinateur, Élodie est partie. »",fr-FR,Pendant fermer,Après fermer,Après avoir fermé,Avant de fermer,fr-FR,C,"Avec le même sujet et une action accomplie d’abord, on emploie « après avoir + participe passé ».","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.","Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",Cette option est correcte dans le contexte et respecte la règle ciblée.,"Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici.",fr-FR,16ce719d-059a-50fa-938a-bf5d676cc7a6,0cc8570a-91cf-5034-aa4c-71e3357c43ec,,710b5d60-c7f0-5eab-8038-79a66065d9ca,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 41; printed p. 202; PDF p. 204,chatgpt-qb-runner-v1.0,,TAG017|TAG018|TAG002|TAG003|TAG030,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
