schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B178-Q042,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,20bcf520-f77b-4041-8fa5-defb547b30eb,L40-S05,,DIALOGUE_COMPLETE,— À quelle heure vous vous êtes couchées ? — Nous ___ vers minuit.,fr,avons nous couché,nous sommes couchées,nous avons couchées,sommes couché,fr,B,"Avec « se coucher », on emploie « être » ; ici, sujet féminin pluriel : « nous nous sommes couchées ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec « se coucher », on emploie « être » ; ici, sujet féminin pluriel : « nous nous sommes couchées ».","Réponse correcte. Avec « se coucher », on emploie « être » ; ici, sujet féminin pluriel : « nous nous sommes couchées ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec « se coucher », on emploie « être » ; ici, sujet féminin pluriel : « nous nous sommes couchées ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec « se coucher », on emploie « être » ; ici, sujet féminin pluriel : « nous nous sommes couchées ».",fr,292fce33-92ea-5482-a464-5956404b461d,,429565f1-5685-582e-83ba-f1c4b6cdcfbb,19c03444-276a-51ee-836f-8851ead65cc7,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 186; PDF p. 188,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B178-Q043,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,1965248a-5e07-475b-9eaf-a88d5542ddf4,L40-S09,,DIALOGUE_COMPLETE,"— Tu as vu Marie à la réunion ? — Oui, je ___ juste avant son départ.",fr,ai la vue,l’ai vu,l’ai vue,la suis vue,fr,C,"Le pronom COD « l’ » se place avant l’auxiliaire et reprend « Marie » ; placé avant le participe, il entraîne l’accord féminin : « je l’ai vue ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Le pronom COD « l’ » se place avant l’auxiliaire et reprend « Marie » ; placé avant le participe, il entraîne l’accord féminin : « je l’ai vue ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Le pronom COD « l’ » se place avant l’auxiliaire et reprend « Marie » ; placé avant le participe, il entraîne l’accord féminin : « je l’ai vue ».","Réponse correcte. Le pronom COD « l’ » se place avant l’auxiliaire et reprend « Marie » ; placé avant le participe, il entraîne l’accord féminin : « je l’ai vue ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Le pronom COD « l’ » se place avant l’auxiliaire et reprend « Marie » ; placé avant le participe, il entraîne l’accord féminin : « je l’ai vue ».",fr,87a5755e-60a4-521a-a2a6-fc8bd0239dba,53c8dda1-4e2a-5988-bb15-2858f02f8cd3,,ba2c3e31-2186-5271-985d-b89bb5635ede,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 192; PDF p. 194,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B178-Q044,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,041cc974-4a7d-490f-baea-f898db26d264,L40-S11,,DIALOGUE_COMPLETE,"— Tu as encore des nouvelles de Marc ? — Non, je ___ depuis lundi.",fr,l’ai ne plus appelé,n’ai appelé plus le,ne suis plus appelé,ne l’ai plus appelé,fr,D,« Ne…plus » encadre l’auxiliaire et le pronom « l’ » reste avant celui-ci : « je ne l’ai plus appelé ».,Cette option ne respecte pas la règle ciblée dans ce contexte. « Ne…plus » encadre l’auxiliaire et le pronom « l’ » reste avant celui-ci : « je ne l’ai plus appelé ».,Cette option ne respecte pas la règle ciblée dans ce contexte. « Ne…plus » encadre l’auxiliaire et le pronom « l’ » reste avant celui-ci : « je ne l’ai plus appelé ».,Cette option ne respecte pas la règle ciblée dans ce contexte. « Ne…plus » encadre l’auxiliaire et le pronom « l’ » reste avant celui-ci : « je ne l’ai plus appelé ».,Réponse correcte. « Ne…plus » encadre l’auxiliaire et le pronom « l’ » reste avant celui-ci : « je ne l’ai plus appelé ».,fr,2f7c1b11-59a9-5ff8-a721-2206fc03857c,9b52ba3e-ba53-51af-93c2-f50ae3391ea1,dd8fc4bc-1b50-594e-bc19-675f6a5005ee,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 194; PDF p. 196,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B178-Q045,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,a6ae8e7e-d257-4936-99dc-ccb62ea3da7d,L40-S12,,DIALOGUE_COMPLETE,— Vous voulez savoir si Claire a envoyé les pièces ? — Oui. Quelle question par inversion est correcte ? — ___,fr,Claire les a-t-elle envoyées ?,Claire a-elle les envoyées ?,A Claire-t-elle envoyé les ?,Claire les est-t-elle envoyées ?,fr,A,"Avec un sujet nominal, on le reprend par un pronom dans l’inversion : « Claire les a-t-elle envoyées ? » ; « les » précède l’auxiliaire et commande l’accord de « envoyées ».","Réponse correcte. Avec un sujet nominal, on le reprend par un pronom dans l’inversion : « Claire les a-t-elle envoyées ? » ; « les » précède l’auxiliaire et commande l’accord de « envoyées ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec un sujet nominal, on le reprend par un pronom dans l’inversion : « Claire les a-t-elle envoyées ? » ; « les » précède l’auxiliaire et commande l’accord de « envoyées ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec un sujet nominal, on le reprend par un pronom dans l’inversion : « Claire les a-t-elle envoyées ? » ; « les » précède l’auxiliaire et commande l’accord de « envoyées ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec un sujet nominal, on le reprend par un pronom dans l’inversion : « Claire les a-t-elle envoyées ? » ; « les » précède l’auxiliaire et commande l’accord de « envoyées ».",fr,,3b3b171f-a9e2-5a60-b072-2c2bd34077e6,308e4bd0-790a-56c1-85d1-1d55c091735f,2395a63f-ee42-596c-a22a-9b19a3b29aa3,VERY_HARD,3.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 194; PDF p. 196,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B178-Q046,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,dd52d599-b881-4901-ac1e-ecca2245788c,L40-S02,,CONTRAST_RULES,Quelle règle distingue correctement l’emploi de « avoir » dans le passé composé ?,fr,Tous les verbes de mouvement se construisent avec « avoir ».,La plupart des verbes se construisent avec « avoir » au passé composé.,"Avec « avoir », le participe s’accorde toujours avec le sujet.",« Avoir » est suivi d’un infinitif au passé composé.,fr,B,"La règle générale est que la plupart des verbes prennent « avoir » ; le participe passé suit, et l’accord avec le sujet n’est pas la règle.","Cette option ne respecte pas la règle ciblée dans ce contexte. La règle générale est que la plupart des verbes prennent « avoir » ; le participe passé suit, et l’accord avec le sujet n’est pas la règle.","Réponse correcte. La règle générale est que la plupart des verbes prennent « avoir » ; le participe passé suit, et l’accord avec le sujet n’est pas la règle.","Cette option ne respecte pas la règle ciblée dans ce contexte. La règle générale est que la plupart des verbes prennent « avoir » ; le participe passé suit, et l’accord avec le sujet n’est pas la règle.","Cette option ne respecte pas la règle ciblée dans ce contexte. La règle générale est que la plupart des verbes prennent « avoir » ; le participe passé suit, et l’accord avec le sujet n’est pas la règle.",fr,41b05b70-a724-5fc4-a2ed-b6ab21ec34f3,,304d410f-7312-5323-8c62-a89e0221ddf1,0e3cb93c-0ec3-5023-b1ca-44db2047ca8a,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B178-Q047,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,a3946c49-8b20-47dc-8ee1-592a07aca91e,L40-S04,,CONTRAST_RULES,Quelle opposition entre « être » et « avoir » est conforme à la leçon ?,fr,« Elle a arrivée » mais « elle est courue ».,Tous les verbes exprimant un mouvement prennent « être ».,« Elle est arrivée » mais « elle a couru ».,"Avec « être », le participe ne s’accorde jamais.",fr,C,"« Arriver » appartient aux verbes prenant « être », tandis qu’un verbe de manière de mouvement comme « courir » se construit avec « avoir ».","Cette option ne respecte pas la règle ciblée dans ce contexte. « Arriver » appartient aux verbes prenant « être », tandis qu’un verbe de manière de mouvement comme « courir » se construit avec « avoir ».","Cette option ne respecte pas la règle ciblée dans ce contexte. « Arriver » appartient aux verbes prenant « être », tandis qu’un verbe de manière de mouvement comme « courir » se construit avec « avoir ».","Réponse correcte. « Arriver » appartient aux verbes prenant « être », tandis qu’un verbe de manière de mouvement comme « courir » se construit avec « avoir ».","Cette option ne respecte pas la règle ciblée dans ce contexte. « Arriver » appartient aux verbes prenant « être », tandis qu’un verbe de manière de mouvement comme « courir » se construit avec « avoir ».",fr,4f6765a4-cba7-588a-9367-d4f2af9a76b1,69177b63-1c29-557b-8119-2e34beaf7c6f,,ba85eb96-9e5b-52ef-b09f-9772d4091f76,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 182; PDF p. 184,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B178-Q048,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,b28ad6cf-a36f-4d2b-95d5-681532efe313,L40-S06,,CONTRAST_RULES,Quelle paire illustre correctement le changement d’auxiliaire selon la transitivité ?,fr,Elle a descendue. / Elle est descendu la valise.,Elle est descendu. / Elle est descendue la valise.,Elle a descendu. / Elle a descendue la valise.,Elle est descendue. / Elle a descendu la valise.,fr,D,"Sans COD, « descendre » peut prendre « être » ; avec le COD « la valise », il prend « avoir ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Sans COD, « descendre » peut prendre « être » ; avec le COD « la valise », il prend « avoir ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Sans COD, « descendre » peut prendre « être » ; avec le COD « la valise », il prend « avoir ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Sans COD, « descendre » peut prendre « être » ; avec le COD « la valise », il prend « avoir ».","Réponse correcte. Sans COD, « descendre » peut prendre « être » ; avec le COD « la valise », il prend « avoir ».",fr,ed63f529-dee5-53fc-a2cd-f26149741f81,a1e99824-4c6a-57ca-9812-63116f7e6244,e2df06d2-fc6d-5272-bd52-59c21fde1ff7,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 186; PDF p. 188,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B178-Q049,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,1965248a-5e07-475b-9eaf-a88d5542ddf4,L40-S09,,CONTRAST_RULES,Quelle comparaison sur la place du pronom est correcte ?,fr,Présent : « je le vois » ; passé composé : « je l’ai vu ».,Présent : « je vois le » ; passé composé : « j’ai le vu ».,Présent : « je le vois » ; passé composé : « je suis le vu ».,Présent : « je vois lui » ; passé composé : « j’ai vu lui » dans tous les cas.,fr,A,Le pronom complément précède le verbe conjugué au présent et l’auxiliaire au passé composé : « je l’ai vu ».,Réponse correcte. Le pronom complément précède le verbe conjugué au présent et l’auxiliaire au passé composé : « je l’ai vu ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le pronom complément précède le verbe conjugué au présent et l’auxiliaire au passé composé : « je l’ai vu ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le pronom complément précède le verbe conjugué au présent et l’auxiliaire au passé composé : « je l’ai vu ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le pronom complément précède le verbe conjugué au présent et l’auxiliaire au passé composé : « je l’ai vu ».,fr,,87a5755e-60a4-521a-a2a6-fc8bd0239dba,53c8dda1-4e2a-5988-bb15-2858f02f8cd3,ba2c3e31-2186-5271-985d-b89bb5635ede,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 192; PDF p. 194,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B178-Q050,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,2e14fedc-db60-4f8c-9896-8f76a4bed6d9,L40-S07,,CONTRAST_RULES,Quelle opposition d’accord est correcte pour les verbes pronominaux cités dans la leçon ?,fr,« Elles se sont rencontré » et « elles se sont téléphonées ».,« Elles se sont rencontrées » mais « elles se sont téléphoné ».,« Elles ont rencontrées » mais « elles ont téléphoné ».,« Elles se sont rencontrés » et « elles se sont téléphonées ».,fr,B,"Dans « se rencontrer », « se » est COD et l’accord se fait ; « téléphoner à » prend un COI, donc « se sont téléphoné » reste invariable.","Cette option ne respecte pas la règle ciblée dans ce contexte. Dans « se rencontrer », « se » est COD et l’accord se fait ; « téléphoner à » prend un COI, donc « se sont téléphoné » reste invariable.","Réponse correcte. Dans « se rencontrer », « se » est COD et l’accord se fait ; « téléphoner à » prend un COI, donc « se sont téléphoné » reste invariable.","Cette option ne respecte pas la règle ciblée dans ce contexte. Dans « se rencontrer », « se » est COD et l’accord se fait ; « téléphoner à » prend un COI, donc « se sont téléphoné » reste invariable.","Cette option ne respecte pas la règle ciblée dans ce contexte. Dans « se rencontrer », « se » est COD et l’accord se fait ; « téléphoner à » prend un COI, donc « se sont téléphoné » reste invariable.",fr,5d7546f3-42e5-5870-a860-e172f6b9ecb8,,20bc377a-980c-526c-95e9-237007312257,4dde3037-2713-5421-b229-6cf38d008526,VERY_HARD,3.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 190; PDF p. 192,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B179-Q001,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,3ff16d83-a406-43ef-b509-b1d4db28cdba,L40-S01,,TENSE_CHOICE,Choisissez la phrase qui raconte un événement terminé hier soir.,fr,"Hier soir, nous avons fermé le magasin à dix-neuf heures.","Hier soir, nous fermons le magasin à dix-neuf heures.","Demain soir, nous allons fermer le magasin à dix-neuf heures.","Tous les soirs, nous fermions le magasin à dix-neuf heures.",fr,A,"Pour raconter un événement ponctuel et achevé dans le passé, la leçon emploie le passé composé : « nous avons fermé ».","Réponse correcte. Pour raconter un événement ponctuel et achevé dans le passé, la leçon emploie le passé composé : « nous avons fermé ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Pour raconter un événement ponctuel et achevé dans le passé, la leçon emploie le passé composé : « nous avons fermé ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Pour raconter un événement ponctuel et achevé dans le passé, la leçon emploie le passé composé : « nous avons fermé ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Pour raconter un événement ponctuel et achevé dans le passé, la leçon emploie le passé composé : « nous avons fermé ».",fr,,7904d4be-c467-5ae3-9c3c-6d3ff67d93ea,8439da5c-df4d-5d47-8273-853e84158040,f3b125bc-37d4-5f90-b3ba-e856503fc63d,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B179-Q002,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,3ff16d83-a406-43ef-b509-b1d4db28cdba,L40-S01,,CLOZE_CONTEXT,"Le train est arrivé à 18 h 10. À 18 h 20, les voyageurs ___ du quai.",fr,quittent,ont quitté,vont quitter,avaient quitté,fr,B,La deuxième action est un événement passé achevé ; on utilise le passé composé « ont quitté ».,Cette option ne respecte pas la règle ciblée dans ce contexte. La deuxième action est un événement passé achevé ; on utilise le passé composé « ont quitté ».,Réponse correcte. La deuxième action est un événement passé achevé ; on utilise le passé composé « ont quitté ».,Cette option ne respecte pas la règle ciblée dans ce contexte. La deuxième action est un événement passé achevé ; on utilise le passé composé « ont quitté ».,Cette option ne respecte pas la règle ciblée dans ce contexte. La deuxième action est un événement passé achevé ; on utilise le passé composé « ont quitté ».,fr,7904d4be-c467-5ae3-9c3c-6d3ff67d93ea,,8439da5c-df4d-5d47-8273-853e84158040,f3b125bc-37d4-5f90-b3ba-e856503fc63d,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B179-Q003,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,3ff16d83-a406-43ef-b509-b1d4db28cdba,L40-S01,,CORRECT_SENTENCE,Quelle phrase respecte la structure du passé composé présentée dans la leçon ?,fr,"Hier, elle est terminé son dossier.","Hier, elle a terminer son dossier.","Hier, elle a terminé son dossier.","Hier, elle terminé son dossier.",fr,C,Le passé composé se forme avec un auxiliaire au présent et un participe passé : « a terminé ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le passé composé se forme avec un auxiliaire au présent et un participe passé : « a terminé ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le passé composé se forme avec un auxiliaire au présent et un participe passé : « a terminé ».,Réponse correcte. Le passé composé se forme avec un auxiliaire au présent et un participe passé : « a terminé ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le passé composé se forme avec un auxiliaire au présent et un participe passé : « a terminé ».,fr,7904d4be-c467-5ae3-9c3c-6d3ff67d93ea,8439da5c-df4d-5d47-8273-853e84158040,,f3b125bc-37d4-5f90-b3ba-e856503fc63d,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B179-Q004,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,3ff16d83-a406-43ef-b509-b1d4db28cdba,L40-S01,,FR_TO_FA,"معنی دقیق جملهٔ « Hier, nous avons commencé la réunion à neuf heures. » کدام است؟",fa,فردا جلسه را ساعت نه شروع می‌کنیم.,هر روز جلسه را ساعت نه شروع می‌کردیم.,دیروز تا ساعت نه منتظر جلسه ماندیم.,دیروز جلسه را ساعت نه شروع کردیم.,fa,D,« avons commencé » passé composé است و یک رویداد انجام‌شده در گذشته را بیان می‌کند.,Cette option ne respecte pas la règle ciblée dans ce contexte. « avons commencé » passé composé است و یک رویداد انجام‌شده در گذشته را بیان می‌کند.,Cette option ne respecte pas la règle ciblée dans ce contexte. « avons commencé » passé composé است و یک رویداد انجام‌شده در گذشته را بیان می‌کند.,Cette option ne respecte pas la règle ciblée dans ce contexte. « avons commencé » passé composé است و یک رویداد انجام‌شده در گذشته را بیان می‌کند.,Réponse correcte. « avons commencé » passé composé است و یک رویداد انجام‌شده در گذشته را بیان می‌کند.,fa,7904d4be-c467-5ae3-9c3c-6d3ff67d93ea,8439da5c-df4d-5d47-8273-853e84158040,f3b125bc-37d4-5f90-b3ba-e856503fc63d,,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B179-Q005,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,3ff16d83-a406-43ef-b509-b1d4db28cdba,L40-S01,,CONTRAST_RULES,Quelle règle distingue correctement le passé composé d’une forme simple au présent ?,fr,Le passé composé associe « être » ou « avoir » au présent à un participe passé.,Le passé composé associe toujours un infinitif à « aller ».,"Le passé composé se forme uniquement avec le participe passé, sans auxiliaire.","Le passé composé exige toujours « être », quel que soit le verbe.",fr,A,La structure de base enseignée est auxiliaire « être/avoir » au présent + participe passé.,Réponse correcte. La structure de base enseignée est auxiliaire « être/avoir » au présent + participe passé.,Cette option ne respecte pas la règle ciblée dans ce contexte. La structure de base enseignée est auxiliaire « être/avoir » au présent + participe passé.,Cette option ne respecte pas la règle ciblée dans ce contexte. La structure de base enseignée est auxiliaire « être/avoir » au présent + participe passé.,Cette option ne respecte pas la règle ciblée dans ce contexte. La structure de base enseignée est auxiliaire « être/avoir » au présent + participe passé.,fr,,7904d4be-c467-5ae3-9c3c-6d3ff67d93ea,8439da5c-df4d-5d47-8273-853e84158040,f3b125bc-37d4-5f90-b3ba-e856503fc63d,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B179-Q006,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,dd52d599-b881-4901-ac1e-ecca2245788c,L40-S02,,CLOZE_CONTEXT,"Ce matin, Léa avait mal à la gorge ; elle ___ aussi de la fièvre pendant la nuit.",fr,est eue,a eu,a été eu,avait avoir,fr,B,Le passé composé de « avoir » se construit avec « avoir » : « elle a eu ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le passé composé de « avoir » se construit avec « avoir » : « elle a eu ».,Réponse correcte. Le passé composé de « avoir » se construit avec « avoir » : « elle a eu ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le passé composé de « avoir » se construit avec « avoir » : « elle a eu ».,Cette option ne respecte pas la règle ciblée dans ce contexte. Le passé composé de « avoir » se construit avec « avoir » : « elle a eu ».,fr,41b05b70-a724-5fc4-a2ed-b6ab21ec34f3,,304d410f-7312-5323-8c62-a89e0221ddf1,0e3cb93c-0ec3-5023-b1ca-44db2047ca8a,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B179-Q007,1,a2303764-b3c6-4a78-a5eb-287adffcd970,L40,dd52d599-b881-4901-ac1e-ecca2245788c,L40-S02,,INCORRECT_SENTENCE,Quelle phrase est incorrecte selon la règle du passé composé avec « avoir » ?,fr,Elles ont regardé le documentaire.,Paul a vendu sa voiture.,Mes sœurs ont préparées le dîner.,Nous avons attendu le bus.,fr,C,"Avec « avoir », le participe ne s’accorde pas avec le sujet : on écrit « Mes sœurs ont préparé le dîner ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec « avoir », le participe ne s’accorde pas avec le sujet : on écrit « Mes sœurs ont préparé le dîner ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec « avoir », le participe ne s’accorde pas avec le sujet : on écrit « Mes sœurs ont préparé le dîner ».","Réponse correcte. Avec « avoir », le participe ne s’accorde pas avec le sujet : on écrit « Mes sœurs ont préparé le dîner ».","Cette option ne respecte pas la règle ciblée dans ce contexte. Avec « avoir », le participe ne s’accorde pas avec le sujet : on écrit « Mes sœurs ont préparé le dîner ».",fr,41b05b70-a724-5fc4-a2ed-b6ab21ec34f3,304d410f-7312-5323-8c62-a89e0221ddf1,,0e3cb93c-0ec3-5023-b1ca-44db2047ca8a,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 40; printed p. 174; PDF p. 176,chatgpt-qb-runner-v1.0,,TAG002|TAG004|TAG019|TAG006|TAG007,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
