catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,52903796-2ad5-5d6b-89d9-e5d623533a2a,95964c3a-cde2-42ef-b313-9510e2f75f63,L43-S01,B193-B198,GMP-FULL-B193-Q006,37,L43-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L43-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B193–B198 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. Le repère « chaque vendredi » indique une habitude passée : imparfait « prenait ». || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. Une habitude répétée et située dans le passé se formule naturellement à l’imparfait. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. Le marqueur d’habitude répétée appelle ici l’imparfait : « elle regardait ».",Question Bank B193-B198 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,c0c6dd84-c6a4-5903-9e42-236ab1553e35,95964c3a-cde2-42ef-b313-9510e2f75f63,L43-S01,B193-B198,GMP-FULL-B193-Q006,37,L43-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L43-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B193–B198 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. Le repère « chaque vendredi » indique une habitude passée : imparfait « prenait ». || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. Une habitude répétée et située dans le passé se formule naturellement à l’imparfait. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. Le marqueur d’habitude répétée appelle ici l’imparfait : « elle regardait ».",Question Bank B193-B198 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,39dc282b-9daa-543e-b38f-aba40330cd86,fcc8f377-fbb7-4e52-b785-d2972d116bbb,L43-S05,B193-B198,GMP-FULL-B193-Q009,36,L43-S05,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L43-S05,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B193–B198 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. Deux actions simultanées servant de toile de fond avec « pendant que » prennent l’imparfait. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. L’action était en cours lorsqu’un événement ponctuel l’a interrompue : imparfait « parlais ». || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. « Pendant que » relie ici des actions de fond simultanées ; « je suis arrivé » ne convient pas à cette construction telle qu’elle est formulée.",Question Bank B193-B198 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,4dcd9559-ea38-5bb6-80ad-4280e33c8a58,fcc8f377-fbb7-4e52-b785-d2972d116bbb,L43-S05,B193-B198,GMP-FULL-B193-Q009,36,L43-S05,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L43-S05,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B193–B198 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. Deux actions simultanées servant de toile de fond avec « pendant que » prennent l’imparfait. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. L’action était en cours lorsqu’un événement ponctuel l’a interrompue : imparfait « parlais ». || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. « Pendant que » relie ici des actions de fond simultanées ; « je suis arrivé » ne convient pas à cette construction telle qu’elle est formulée.",Question Bank B193-B198 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,d1de2084-93a9-56c4-8b96-a0c04c7d85b7,fcc8f377-fbb7-4e52-b785-d2972d116bbb,L43-S05,B193-B198,GMP-FULL-B193-Q009,36,L43-S05,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L43-S05,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B193–B198 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. Deux actions simultanées servant de toile de fond avec « pendant que » prennent l’imparfait. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. L’action était en cours lorsqu’un événement ponctuel l’a interrompue : imparfait « parlais ». || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. « Pendant que » relie ici des actions de fond simultanées ; « je suis arrivé » ne convient pas à cette construction telle qu’elle est formulée.",Question Bank B193-B198 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,adfb3278-db94-59b7-a18a-a203f29f1755,31cdd8e4-a7d4-4e70-a8e9-73420fa014ae,L43-S06,B193-B198,GMP-FULL-B193-Q010,36,L43-S06,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L43-S06,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B193–B198 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. La durée est chiffrée et achevée : le passé composé « a travaillé » convient. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. Une durée chiffrée et achevée peut prendre le passé composé, tandis qu’un état de fond prend l’imparfait. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. La durée de cinq ans est présentée comme un bloc achevé : passé composé.",Question Bank B193-B198 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,c6281dbe-e594-5da8-b929-6b92a6d1bbf7,31cdd8e4-a7d4-4e70-a8e9-73420fa014ae,L43-S06,B193-B198,GMP-FULL-B193-Q010,36,L43-S06,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L43-S06,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B193–B198 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. La durée est chiffrée et achevée : le passé composé « a travaillé » convient. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. Une durée chiffrée et achevée peut prendre le passé composé, tandis qu’un état de fond prend l’imparfait. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. La durée de cinq ans est présentée comme un bloc achevé : passé composé.",Question Bank B193-B198 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,cb318e82-d859-501b-827b-c80c3ce71657,31cdd8e4-a7d4-4e70-a8e9-73420fa014ae,L43-S06,B193-B198,GMP-FULL-B193-Q010,36,L43-S06,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L43-S06,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B193–B198 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. La durée est chiffrée et achevée : le passé composé « a travaillé » convient. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. Une durée chiffrée et achevée peut prendre le passé composé, tandis qu’un état de fond prend l’imparfait. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. La durée de cinq ans est présentée comme un bloc achevé : passé composé.",Question Bank B193-B198 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,893e4e0e-988b-5bba-abf3-2da9deda3782,a73cb475-3341-4cac-bbd5-928becdc7293,L43-S07,B193-B198,GMP-FULL-B193-Q011,36,L43-S07,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L43-S07,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B193–B198 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. L’état habituel antérieur au changement se met à l’imparfait : « allait ». || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. L’habitude antérieure est à l’imparfait ; le point de changement est au passé composé. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. La préférence habituelle antérieure au changement est à l’imparfait.",Question Bank B193-B198 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,940d85a1-cdb7-582f-b90b-9e310a6eb1b8,a73cb475-3341-4cac-bbd5-928becdc7293,L43-S07,B193-B198,GMP-FULL-B193-Q011,36,L43-S07,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L43-S07,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B193–B198 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. L’état habituel antérieur au changement se met à l’imparfait : « allait ». || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. L’habitude antérieure est à l’imparfait ; le point de changement est au passé composé. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. La préférence habituelle antérieure au changement est à l’imparfait.",Question Bank B193-B198 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,fd0b687a-4e62-5760-9805-48faf21f8f1d,a73cb475-3341-4cac-bbd5-928becdc7293,L43-S07,B193-B198,GMP-FULL-B193-Q011,36,L43-S07,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L43-S07,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B193–B198 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. L’état habituel antérieur au changement se met à l’imparfait : « allait ». || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. L’habitude antérieure est à l’imparfait ; le point de changement est au passé composé. || Incorrect : cette option ne respecte pas la valeur temporelle, la forme ou le rôle discursif ciblé. La préférence habituelle antérieure au changement est à l’imparfait.",Question Bank B193-B198 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,3024fcb3-6c03-54cb-b055-9813864e08e2,21b1c7ef-becd-4faf-bf0d-18b46de350c9,L43-S02,B193-B198,GMP-FULL-B196-Q027,1,L43-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L43-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B193–B198 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : À partir de « nous recevons », le radical recev- prend la terminaison -aient : « elles recevaient ».",Question Bank B193-B198 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
